fpb_ftr_id,fpb_long,fpb_lat,fpb_site_id,fpb_rev_dt,fpb_o_ftr_id,fpb_o_nm,fpb_o_site_id
1670,-123.07308766,42.87452689,1670,20190927,BLMRos14517,USBLM-OR-Roseburg,BLMRos14517
1671,-123.36458151,42.88673604,1671,20190927,BLMRos14058,USBLM-OR-Roseburg,BLMRos14058
1672,-123.36568321,42.89105554,1672,20190927,BLMRos13917,USBLM-OR-Roseburg,BLMRos13917
1673,-123.35788305,42.89508297,1673,20190927,BLMRos13779,USBLM-OR-Roseburg,BLMRos13779
1674,-123.28550203,42.86699089,1674,20190927,BLMRos14801,USBLM-OR-Roseburg,BLMRos14801
1675,-123.33784097,42.85698648,1675,20190927,BLMRos3357,USBLM-OR-Roseburg,BLMRos3357
1676,-123.32885254,42.86110743,1676,20190927,BLMRos15075,USBLM-OR-Roseburg,BLMRos15075
1677,-123.64546726,42.86850014,1677,20190927,BLMRos14680,USBLM-OR-Roseburg,BLMRos14680
1678,-123.14854952,43.17233092,1678,20190927,BLMRos16579,USBLM-OR-Roseburg,BLMRos16579
1679,-123.10712643,43.17150921,1679,20190927,BLMRos28088,USBLM-OR-Roseburg,BLMRos28088
1680,-123.10939871,43.17341069,1680,20190927,BLMRos3928,USBLM-OR-Roseburg,BLMRos3928
1681,-123.10859113,43.17545768,1681,20190927,BLMRos3893,USBLM-OR-Roseburg,BLMRos3893
1682,-123.10542518,43.17425693,1682,20190927,BLMRos28089,USBLM-OR-Roseburg,BLMRos28089
1684,-123.74469231,43.01722182,1684,20190927,BLMRos1040,USBLM-OR-Roseburg,BLMRos1040
1687,-123.49388563,43.70942588,1687,20190927,BLMRos30152,USBLM-OR-Roseburg,BLMRos30152
1688,-123.49314921,43.71222132,1688,20190927,BLMRos30157,USBLM-OR-Roseburg,BLMRos30157
1689,-123.49233529,43.71353799,1689,20190927,BLMRos30159,USBLM-OR-Roseburg,BLMRos30159
1690,-123.04317349,43.11320471,1690,20190927,BLMRos30583,USBLM-OR-Roseburg,BLMRos30583
1691,-123.08269215,43.10389928,1691,20190927,BLMRos3278,USBLM-OR-Roseburg,BLMRos3278
1693,-123.08075338,43.10678126,1693,20190927,BLMRos3280,USBLM-OR-Roseburg,BLMRos3280
1694,-123.08244096,43.10904025,1694,20190927,BLMRos3281,USBLM-OR-Roseburg,BLMRos3281
1695,-123.08149618,43.11011289,1695,20190927,BLMRos3282,USBLM-OR-Roseburg,BLMRos3282
1696,-123.01269245,43.08621489,1696,20190927,BLMRos3415,USBLM-OR-Roseburg,BLMRos3415
1697,-123.019178,43.0897721,1697,20190927,BLMRos3413,USBLM-OR-Roseburg,BLMRos3413
1698,-123.06136037,43.09819105,1698,20190927,BLMRos3216,USBLM-OR-Roseburg,BLMRos3216
1700,-123.21815736,42.85918713,1700,20190927,BLMRos3353,USBLM-OR-Roseburg,BLMRos3353
1702,-123.45796668,42.8636536,1702,20190927,BLMRos33410,USBLM-OR-Roseburg,BLMRos33410
1703,-123.53742924,42.81606065,1703,20190927,BLMRos16391,USBLM-OR-Roseburg,BLMRos16391
1704,-123.54198555,42.81365558,1704,20190927,BLMRos16428,USBLM-OR-Roseburg,BLMRos16428
1705,-123.55118454,42.82091994,1705,20190927,BLMRos16303,USBLM-OR-Roseburg,BLMRos16303
1706,-123.55350016,42.8199797,1706,20190927,BLMRos16318,USBLM-OR-Roseburg,BLMRos16318
1707,-123.54751533,42.81933093,1707,20190927,BLMRos16330,USBLM-OR-Roseburg,BLMRos16330
1711,-123.65649792,42.86189316,1711,20190927,BLMRos14988,USBLM-OR-Roseburg,BLMRos14988
1712,-123.6569851,42.86098308,1712,20190927,BLMRos15027,USBLM-OR-Roseburg,BLMRos15027
1713,-123.65717107,42.85919703,1713,20190927,BLMRos15095,USBLM-OR-Roseburg,BLMRos15095
1714,-123.65620635,42.85778358,1714,20190927,BLMRos15153,USBLM-OR-Roseburg,BLMRos15153
1715,-123.55113749,43.81462821,1715,20190927,BLMRos72,USBLM-OR-Roseburg,BLMRos72
1716,-123.52106252,43.77046387,1716,20190927,BLMRos62,USBLM-OR-Roseburg,BLMRos62
1717,-123.51517791,43.76415456,1717,20190927,BLMRos18,USBLM-OR-Roseburg,BLMRos18
1718,-123.43633813,43.80263619,1718,20190927,BLMRos88,USBLM-OR-Roseburg,BLMRos88
1719,-123.06774026,43.09729238,1719,20190927,BLMRos3212,USBLM-OR-Roseburg,BLMRos3212
1721,-123.05959774,43.08620017,1721,20190927,BLMRos3173,USBLM-OR-Roseburg,BLMRos3173
1723,-123.0738738,43.08776092,1723,20190927,BLMRos3145A,USBLM-OR-Roseburg,BLMRos3145A
1724,-123.07373816,43.0900821,1724,20190927,BLMRos3147,USBLM-OR-Roseburg,BLMRos3147
1725,-123.07253273,43.08270348,1725,20190927,BLMRos3143,USBLM-OR-Roseburg,BLMRos3143
1726,-123.63160503,43.07356084,1726,20190927,BLMRos3053,USBLM-OR-Roseburg,BLMRos3053
1728,-122.94798986,43.07812408,1728,20190927,BLMRos3373,USBLM-OR-Roseburg,BLMRos3373
1729,-122.9548484,43.07894979,1729,20190927,BLMRos3375,USBLM-OR-Roseburg,BLMRos3375
1730,-122.98045438,43.06760543,1730,20190927,BLMRos3308,USBLM-OR-Roseburg,BLMRos3308
1731,-122.97954284,43.06826555,1731,20190927,BLMRos3309A,USBLM-OR-Roseburg,BLMRos3309A
1733,-122.98385799,43.07202873,1733,20190927,BLMRos3313,USBLM-OR-Roseburg,BLMRos3313
1734,-123.06995155,43.0664508,1734,20190927,BLMRos3133,USBLM-OR-Roseburg,BLMRos3133
1735,-123.06998707,43.06650459,1735,20190927,BLMRos3134,USBLM-OR-Roseburg,BLMRos3134
1736,-123.06998707,43.06650459,1736,20190927,BLMRos3135,USBLM-OR-Roseburg,BLMRos3135
1737,-123.07075522,43.06787166,1737,20190927,BLMRos3139,USBLM-OR-Roseburg,BLMRos3139
1740,-122.93160964,42.99990771,1740,20190927,BLMRos3379,USBLM-OR-Roseburg,BLMRos3379
1741,-122.92727737,43.00187732,1741,20190927,BLMRos3380,USBLM-OR-Roseburg,BLMRos3380
1744,-123.40051152,42.99157008,1744,20190927,BLMRos3101,USBLM-OR-Roseburg,BLMRos3101
1746,-123.40407266,42.98627886,1746,20190927,BLMRos3096,USBLM-OR-Roseburg,BLMRos3096
1747,-123.04448651,42.9773649,1747,20190927,BLMRos3340,USBLM-OR-Roseburg,BLMRos3340
1748,-123.08378349,42.90076609,1748,20190927,BLMRos13581,USBLM-OR-Roseburg,BLMRos13581
1749,-123.08354373,42.90209778,1749,20190927,BLMRos13523,USBLM-OR-Roseburg,BLMRos13523
1750,-123.07735825,42.90053905,1750,20190927,BLMRos13585,USBLM-OR-Roseburg,BLMRos13585
1751,-123.07991332,42.9054505,1751,20190927,BLMRos13377,USBLM-OR-Roseburg,BLMRos13377
1752,-123.64288245,42.86838658,1752,20190927,BLMRos14685,USBLM-OR-Roseburg,BLMRos14685
1753,-123.64200526,42.86796967,1753,20190927,BLMRos14697,USBLM-OR-Roseburg,BLMRos14697
1754,-123.63707868,42.86532862,1754,20190927,BLMRos14811,USBLM-OR-Roseburg,BLMRos14811
1755,-123.62899182,42.86464825,1755,20190927,BLMRos14845,USBLM-OR-Roseburg,BLMRos14845
1756,-123.62770261,42.86407952,1756,20190927,BLMRos14851,USBLM-OR-Roseburg,BLMRos14851
1757,-123.6080776,42.86434428,1757,20190927,BLMRos14866,USBLM-OR-Roseburg,BLMRos14866
1758,-123.60703336,42.86233785,1758,20190927,BLMRos14978,USBLM-OR-Roseburg,BLMRos14978
1759,-123.32063788,42.85937198,1759,20190920,BLMRos15144,ODFW_FromBLM,BLMRos15144
1760,-123.32236997,42.8597818,1760,20190920,BLMRos33057,ODFW_FromBLM,BLMRos33057
1762,-123.20213623,42.85016373,1762,20190927,BLMRos15516,USBLM-OR-Roseburg,BLMRos15516
1763,-123.20278098,42.8486588,1763,20190927,BLMRos15538,USBLM-OR-Roseburg,BLMRos15538
1764,-123.52183406,42.85633917,1764,20190927,BLMRos15246,USBLM-OR-Roseburg,BLMRos15246
1765,-123.52006582,42.86561255,1765,20190927,BLMRos14825,USBLM-OR-Roseburg,BLMRos14825
1766,-123.51270421,42.86464473,1766,20190927,BLMRos14881,USBLM-OR-Roseburg,BLMRos14881
1767,-123.51222629,42.86458231,1767,20190927,BLMRos14886,USBLM-OR-Roseburg,BLMRos14886
1768,-123.56463103,42.85651036,1768,20190927,BLMRos33790,USBLM-OR-Roseburg,BLMRos33790
1769,-123.56230123,42.85870003,1769,20190927,BLMRos15138,USBLM-OR-Roseburg,BLMRos15138
1770,-123.56201089,42.8572494,1770,20190927,BLMRos15203,USBLM-OR-Roseburg,BLMRos15203
1771,-123.13228061,42.88499913,1771,20190927,BLMRos1032,USBLM-OR-Roseburg,BLMRos1032
1772,-123.15790511,42.87354587,1772,20190927,BLMRos14556,USBLM-OR-Roseburg,BLMRos14556
1773,-123.16294863,42.87712845,1773,20190927,BLMRos14390,USBLM-OR-Roseburg,BLMRos14390
1774,-123.15985307,42.87576394,1774,20190927,BLMRos14456,USBLM-OR-Roseburg,BLMRos14456
1775,-123.15179512,42.87436824,1775,20190927,BLMRos14519,USBLM-OR-Roseburg,BLMRos14519
1776,-123.15263988,42.87372562,1776,20190927,BLMRos33017,USBLM-OR-Roseburg,BLMRos33017
1777,-123.15767412,42.87437344,1777,20190927,BLMRos14516,USBLM-OR-Roseburg,BLMRos14516
1779,-123.12427653,42.88045864,1779,20190927,BLMRos14252,USBLM-OR-Roseburg,BLMRos14252
1780,-123.12427022,42.87854287,1780,20190927,BLMRos14325,USBLM-OR-Roseburg,BLMRos14325
1781,-123.45151082,42.88073273,1781,20190927,BLMRos14218,USBLM-OR-Roseburg,BLMRos14218
1782,-123.44796774,42.877347640000004,1782,20190927,BLMRos14340,USBLM-OR-Roseburg,BLMRos14340
1785,-123.54169492,42.87704939,1785,20190927,BLMRos14337,USBLM-OR-Roseburg,BLMRos14337
1786,-123.54405218,42.87665626,1786,20190927,BLMRos14349,USBLM-OR-Roseburg,BLMRos14349
1787,-123.53365522,42.87223525,1787,20190927,BLMRos14560,USBLM-OR-Roseburg,BLMRos14560
1789,-123.52417428,42.88063314,1789,20190927,BLMRos14213,USBLM-OR-Roseburg,BLMRos14213
1790,-123.51801029,42.87901736,1790,20190927,BLMRos14265,USBLM-OR-Roseburg,BLMRos14265
1791,-123.52526141,42.87066628,1791,20190927,BLMRos14623,USBLM-OR-Roseburg,BLMRos14623
1792,-123.06795599,43.0501558,1792,20190927,BLMRos31060,USBLM-OR-Roseburg,BLMRos31060
1793,-123.45966946,42.8410649,1793,20190927,BLMRos15777,USBLM-OR-Roseburg,BLMRos15777
1794,-123.42783961,42.84126432,1794,20190927,BLMRos15775,USBLM-OR-Roseburg,BLMRos15775
1795,-123.4786377,42.85302484,1795,20190927,BLMRos15366,USBLM-OR-Roseburg,BLMRos15366
1796,-123.4784372,42.84814145,1796,20190927,BLMRos15564,USBLM-OR-Roseburg,BLMRos15564
1799,-123.26032023,43.06785293,1799,20190927,BLMRos3447,USBLM-OR-Roseburg,BLMRos3447
1800,-123.13811315,43.06707871,1800,20190927,BLMRos3274,USBLM-OR-Roseburg,BLMRos3274
1802,-123.1572542,43.05137538,1802,20190927,BLMRos3252,USBLM-OR-Roseburg,BLMRos3252
1804,-123.17316455,43.04265485,1804,20190927,BLMRos3232,USBLM-OR-Roseburg,BLMRos3232
1809,-123.00914603,43.50378341,1809,20190920,BLMRos21295,ODFW_FromBLM,BLMRos21295
1810,-123.10540213,43.49703002,1810,20190927,BLMRos21490,USBLM-OR-Roseburg,BLMRos21490
1811,-123.10188514,43.49677465,1811,20190927,BLMRos21499,USBLM-OR-Roseburg,BLMRos21499
1812,-123.10685296,43.49253307,1812,20190927,BLMRos21594,USBLM-OR-Roseburg,BLMRos21594
1813,-123.13311773,42.91771407,1813,20190927,BLMRos12992,USBLM-OR-Roseburg,BLMRos12992
1814,-123.13522749,42.91754553,1814,20190927,BLMRos12998,USBLM-OR-Roseburg,BLMRos12998
1817,-123.154161,42.91153481,1817,20190927,BLMRos13163,USBLM-OR-Roseburg,BLMRos13163
1819,-123.15377,42.904598,1819,20190927,BLMRos13404,USBLM-OR-Roseburg,BLMRos13404
1821,-123.18380078,42.90638054,1821,20190927,BLMRos13337,USBLM-OR-Roseburg,BLMRos13337
1822,-123.18153258,42.90385038,1822,20190927,BLMRos13442,USBLM-OR-Roseburg,BLMRos13442
1823,-123.1840425,42.90291972,1823,20190927,BLMRos13484,USBLM-OR-Roseburg,BLMRos13484
1824,-123.19133626,42.90913247,1824,20190927,BLMRos13241,USBLM-OR-Roseburg,BLMRos13241
1825,-123.09604029,43.10523985,1825,20190927,BLMRos31821,USBLM-OR-Roseburg,BLMRos31821
1826,-123.40635701,42.84970412,1826,20190927,BLMRos15530,USBLM-OR-Roseburg,BLMRos15530
1827,-123.40906028,42.8532694,1827,20190927,BLMRos15367,USBLM-OR-Roseburg,BLMRos15367
1828,-123.41009275,42.85242222,1828,20190927,BLMRos15398,USBLM-OR-Roseburg,BLMRos15398
1829,-123.47330866,43.79993541,1829,20190927,BLMRos30559,USBLM-OR-Roseburg,BLMRos30559
1830,-122.97953992,43.34060708,1830,20190927,BLMRos34085B,USBLM-OR-Roseburg,BLMRos34085B
1831,-122.90462836,43.34281677,1831,20190927,BLMRos34065,USBLM-OR-Roseburg,BLMRos34065
1832,-123.49642451,43.32555617,1832,20190927,BLMRos2053,USBLM-OR-Roseburg,BLMRos2053
1833,-123.17296339,43.13403792,1833,20190927,BLMRos4689,USBLM-OR-Roseburg,BLMRos4689
1834,-123.16392944,43.1331024,1834,20190927,BLMRos4716,USBLM-OR-Roseburg,BLMRos4716
1836,-123.15440686,43.1368576,1836,20190927,BLMRos4634,USBLM-OR-Roseburg,BLMRos4634
1838,-123.15251299,43.13969209,1838,20190927,BLMRos3006,USBLM-OR-Roseburg,BLMRos3006
1839,-123.12396806,43.1383775,1839,20190927,BLMRos1041,USBLM-OR-Roseburg,BLMRos1041
1840,-123.12311171,43.13624985,1840,20190927,BLMRos4646,USBLM-OR-Roseburg,BLMRos4646
1841,-123.08060928,43.13602445,1841,20190927,BLMRos3456,USBLM-OR-Roseburg,BLMRos3456
1843,-123.07468285,43.12714299,1843,20190927,BLMRos3463,USBLM-OR-Roseburg,BLMRos3463
1844,-123.08057212,43.12866899,1844,20190927,BLMRos3461,USBLM-OR-Roseburg,BLMRos3461
1845,-123.08051346,43.13736251,1845,20190927,BLMRos3455,USBLM-OR-Roseburg,BLMRos3455
1849,-123.3734717,42.9826984,1849,20190927,BLMRos10030,USBLM-OR-Roseburg,BLMRos10030
1850,-123.3718745,42.98246003,1850,20190927,BLMRos10040,USBLM-OR-Roseburg,BLMRos10040
1851,-123.36900638,42.98113899,1851,20190927,BLMRos10106,USBLM-OR-Roseburg,BLMRos10106
1853,-123.61656876,42.97496704,1853,20190927,BLMRos10388,USBLM-OR-Roseburg,BLMRos10388
1855,-123.60514522,42.98230186,1855,20190927,BLMRos10003,USBLM-OR-Roseburg,BLMRos10003
1856,-123.61017185,42.97631356,1856,20190927,BLMRos10315,USBLM-OR-Roseburg,BLMRos10315
1857,-123.61088253,42.97212989,1857,20190927,BLMRos10546,USBLM-OR-Roseburg,BLMRos10546
1861,-123.37007393,42.85337006,1861,20190927,BLMRos15368,USBLM-OR-Roseburg,BLMRos15368
1862,-123.50898545,42.84184156,1862,20190927,BLMRos15747,USBLM-OR-Roseburg,BLMRos15747
1863,-123.53809589,42.84397024,1863,20190927,BLMRos15696,USBLM-OR-Roseburg,BLMRos15696
1864,-123.53878916,42.84204013,1864,20190927,BLMRos15738,USBLM-OR-Roseburg,BLMRos15738
1865,-123.53853122,42.84081749,1865,20190927,BLMRos3389,USBLM-OR-Roseburg,BLMRos3389
1866,-123.53944949,42.84488704,1866,20190927,BLMRos15659,USBLM-OR-Roseburg,BLMRos15659
1867,-123.53186115,42.84790309,1867,20190927,BLMRos15563,USBLM-OR-Roseburg,BLMRos15563
1868,-123.53174856,42.84747869,1868,20190927,BLMRos15579,USBLM-OR-Roseburg,BLMRos15579
1869,-123.0413654,43.11208545,1869,20190927,BLMRos30581,USBLM-OR-Roseburg,BLMRos30581
1870,-123.10415714,43.09737421,1870,20190927,BLMRos31811,USBLM-OR-Roseburg,BLMRos31811
1871,-123.1027415,43.09769573,1871,20190927,BLMRos31813,USBLM-OR-Roseburg,BLMRos31813
1872,-123.56128705,42.85215813,1872,20190927,BLMRos15379,USBLM-OR-Roseburg,BLMRos15379
1873,-123.54719373,42.8468829,1873,20190927,BLMRos15600,USBLM-OR-Roseburg,BLMRos15600
1874,-123.36507443,42.85113983,1874,20190927,BLMRos33474,USBLM-OR-Roseburg,BLMRos33474
1875,-123.36321743,42.84444716,1875,20190927,BLMRos33482,USBLM-OR-Roseburg,BLMRos33482
1876,-123.30950955,42.87870653,1876,20190927,BLMRos14303,USBLM-OR-Roseburg,BLMRos14303
1877,-123.53637767,42.84080241,1877,20190927,BLMRos15776,USBLM-OR-Roseburg,BLMRos15776
1878,-123.55407838000001,42.84893807,1878,20190927,BLMRos15519,USBLM-OR-Roseburg,BLMRos15519
1879,-123.64434993,42.97902768,1879,20190927,BLMRos10141,USBLM-OR-Roseburg,BLMRos10141
1880,-123.64730768,42.97761746,1880,20190927,BLMRos10218,USBLM-OR-Roseburg,BLMRos10218
1883,-122.93422164,42.97060253,1883,20190927,BLMRos3367,USBLM-OR-Roseburg,BLMRos3367
1884,-122.93772907,42.97053229,1884,20190927,BLMRos3368,USBLM-OR-Roseburg,BLMRos3368
1885,-123.04413955,42.96198214,1885,20190927,BLMRos3339,USBLM-OR-Roseburg,BLMRos3339
1886,-123.60875526,42.97194511,1886,20190927,BLMRos10556,USBLM-OR-Roseburg,BLMRos10556
1888,-123.37954751,42.9680882,1888,20190920,BLMRos10790,ODFW_FromBLM,BLMRos10790
1891,-123.56611688,42.96098836,1891,20190927,BLMRos3031,USBLM-OR-Roseburg,BLMRos3031
1894,-123.62548792,42.95634554,1894,20190927,BLMRos11265,USBLM-OR-Roseburg,BLMRos11265
1895,-123.53969028,42.87093702,1895,20190927,BLMRos14610,USBLM-OR-Roseburg,BLMRos14610
1896,-123.53106637,42.87066519,1896,20190927,BLMRos14621,USBLM-OR-Roseburg,BLMRos14621
1897,-123.37826768,42.87114983,1897,20190927,BLMRos14624,USBLM-OR-Roseburg,BLMRos14624
1898,-123.64641996,42.86908236,1898,20190927,BLMRos14652,USBLM-OR-Roseburg,BLMRos14652
1899,-123.65003403,42.87084945,1899,20190927,BLMRos14586,USBLM-OR-Roseburg,BLMRos14586
1900,-123.64748029,42.86888991,1900,20190927,BLMRos14660,USBLM-OR-Roseburg,BLMRos14660
1902,-123.4928511,42.8594712,1902,20190927,BLMRos15120,USBLM-OR-Roseburg,BLMRos15120
1903,-123.49730393,42.8562132,1903,20190927,BLMRos15259,USBLM-OR-Roseburg,BLMRos15259
1904,-123.71769384,42.91783742,1904,20190927,BLMRos12900,USBLM-OR-Roseburg,BLMRos12900
1905,-122.99523547,42.91030805,1905,20190927,BLMRos13208,USBLM-OR-Roseburg,BLMRos13208
1906,-122.99862866,42.90918369,1906,20190927,BLMRos13243,USBLM-OR-Roseburg,BLMRos13243
1907,-123.01194015,42.9052472,1907,20190927,BLMRos13387,USBLM-OR-Roseburg,BLMRos13387
1908,-122.99607407,42.9150696,1908,20190927,BLMRos13072,USBLM-OR-Roseburg,BLMRos13072
1909,-123.01066749,42.91748259,1909,20190927,BLMRos13003,USBLM-OR-Roseburg,BLMRos13003
1910,-123.0117816,42.91598004,1910,20190927,BLMRos13044,USBLM-OR-Roseburg,BLMRos13044
1911,-123.03594066,42.90976045,1911,20190927,BLMRos13226,USBLM-OR-Roseburg,BLMRos13226
1913,-123.52870048,42.86010859,1913,20190927,BLMRos15084,USBLM-OR-Roseburg,BLMRos15084
1914,-123.53088889,42.85960457,1914,20190927,BLMRos15107,USBLM-OR-Roseburg,BLMRos15107
1915,-123.5322122,42.85913865,1915,20190927,BLMRos15123,USBLM-OR-Roseburg,BLMRos15123
1916,-123.07217442,42.87503771,1916,20190927,BLMRos14491,USBLM-OR-Roseburg,BLMRos14491
1918,-123.48183692,42.85832298,1918,20190927,BLMRos15169,USBLM-OR-Roseburg,BLMRos15169
1919,-123.47024606,42.86287293,1919,20190927,BLMRos14984,USBLM-OR-Roseburg,BLMRos14984
1921,-123.41287718,42.86409332,1921,20190927,BLMRos33455,USBLM-OR-Roseburg,BLMRos33455
1922,-123.41240709,42.86321806,1922,20190927,BLMRos33456,USBLM-OR-Roseburg,BLMRos33456
1923,-123.41299249,42.86092401,1923,20190927,BLMRos33458,USBLM-OR-Roseburg,BLMRos33458
1924,-123.60820661,42.89221367,1924,20190927,BLMRos13842,USBLM-OR-Roseburg,BLMRos13842
1925,-123.62218738,42.89426852,1925,20190927,BLMRos13767,USBLM-OR-Roseburg,BLMRos13767
1926,-123.65341801,42.89573947,1926,20190927,BLMRos13694,USBLM-OR-Roseburg,BLMRos13694
1927,-123.64375974,42.88727088,1927,20190927,BLMRos13987,USBLM-OR-Roseburg,BLMRos13987
1928,-123.65772655,42.89496758,1928,20190927,BLMRos13732,USBLM-OR-Roseburg,BLMRos13732
1929,-123.65827142,42.89362364,1929,20190927,BLMRos13783,USBLM-OR-Roseburg,BLMRos13783
1930,-123.65213616,42.89280801,1930,20190927,BLMRos13814,USBLM-OR-Roseburg,BLMRos13814
1931,-123.49810721,43.05181439,1931,20190927,BLMRos32082,USBLM-OR-Roseburg,BLMRos32082
1934,-123.10080861,42.89128791,1934,20190927,BLMRos13927,USBLM-OR-Roseburg,BLMRos13927
1935,-123.42299011,42.85204339,1935,20190927,BLMRos33487,USBLM-OR-Roseburg,BLMRos33487
1936,-123.52309311,42.84116166,1936,20190927,BLMRos15763,USBLM-OR-Roseburg,BLMRos15763
1937,-123.58586608,42.84532333,1937,20190927,BLMRos15645,USBLM-OR-Roseburg,BLMRos15645
1940,-123.04407208,43.09407082,1940,20190927,BLMRos16981,USBLM-OR-Roseburg,BLMRos16981
1943,-123.52715422,42.83924332,1943,20190927,BLMRos15811,USBLM-OR-Roseburg,BLMRos15811
1945,-123.54949178,42.82603839,1945,20190927,BLMRos16219,USBLM-OR-Roseburg,BLMRos16219
1946,-123.55448952,42.82526137,1946,20190927,BLMRos16236,USBLM-OR-Roseburg,BLMRos16236
1947,-123.56317402,42.82269991,1947,20190927,BLMRos16273,USBLM-OR-Roseburg,BLMRos16273
1950,-123.55671153,43.78547471,1950,20190927,BLMRos71,USBLM-OR-Roseburg,BLMRos71
1951,-123.50902466,43.53589689,1951,20190927,BLMRos20585,USBLM-OR-Roseburg,BLMRos20585
1952,-122.87688861,43.51683947,1952,20190927,BLMRos20985,USBLM-OR-Roseburg,BLMRos20985
1953,-122.87779657,43.51845465,1953,20190927,BLMRos20946,USBLM-OR-Roseburg,BLMRos20946
1954,-122.88026761,43.51950448,1954,20190927,BLMRos20925,USBLM-OR-Roseburg,BLMRos20925
1955,-122.88915587,43.51342462,1955,20190927,BLMRos34051,USBLM-OR-Roseburg,BLMRos34051
1956,-122.89024669,43.51258997,1956,20190927,BLMRos21088,USBLM-OR-Roseburg,BLMRos21088
1957,-122.88429377,43.51364714,1957,20190927,BLMRos28179,USBLM-OR-Roseburg,BLMRos28179
1958,-122.88125021,43.51600887,1958,20190927,BLMRos21002,USBLM-OR-Roseburg,BLMRos21002
1961,-123.47784638,43.69834172,1961,20190927,BLMRos17491,USBLM-OR-Roseburg,BLMRos17491
1962,-123.48012082,43.6979496,1962,20190927,BLMRos17500,USBLM-OR-Roseburg,BLMRos17500
1963,-123.59207109,42.8747643,1963,20190927,BLMRos14437,USBLM-OR-Roseburg,BLMRos14437
1964,-123.59276397,42.87713864,1964,20190927,BLMRos14322,USBLM-OR-Roseburg,BLMRos14322
1965,-123.59217535,42.8757897,1965,20190927,BLMRos14384,USBLM-OR-Roseburg,BLMRos14384
1966,-123.60020527,42.8798427,1966,20190927,BLMRos14223,USBLM-OR-Roseburg,BLMRos14223
1967,-123.59960693,42.8789243,1967,20190927,BLMRos14256,USBLM-OR-Roseburg,BLMRos14256
1968,-123.5969759,42.87484949,1968,20190927,BLMRos14432,USBLM-OR-Roseburg,BLMRos14432
1969,-123.60164979,42.87270012,1969,20190927,BLMRos14528,USBLM-OR-Roseburg,BLMRos14528
1970,-123.37738504,42.87329784,1970,20190927,BLMRos14541,USBLM-OR-Roseburg,BLMRos14541
1971,-123.37453548,42.87460879,1971,20190927,BLMRos14480,USBLM-OR-Roseburg,BLMRos14480
1972,-123.37110997,42.87741723,1972,20190927,BLMRos14347,USBLM-OR-Roseburg,BLMRos14347
1973,-123.37137228,42.8766634,1973,20190927,BLMRos14387,USBLM-OR-Roseburg,BLMRos14387
1974,-123.60928956,42.87333383,1974,20190927,BLMRos14495,USBLM-OR-Roseburg,BLMRos14495
1975,-123.61284932,42.87289657,1975,20190927,BLMRos14511,USBLM-OR-Roseburg,BLMRos14511
1976,-123.56908148,42.84025962,1976,20190927,BLMRos15785,USBLM-OR-Roseburg,BLMRos15785
1977,-123.01269108,43.35741571,1977,20190927,BLMRos63,USBLM-OR-Roseburg,BLMRos63
1979,-123.57717713,42.84627232,1979,20190927,BLMRos15615,USBLM-OR-Roseburg,BLMRos15615
1980,-123.23721041,42.84919726,1980,20190927,BLMRos15551,USBLM-OR-Roseburg,BLMRos15551
1981,-123.23901626,42.84653369,1981,20190927,BLMRos3352,USBLM-OR-Roseburg,BLMRos3352
1982,-123.58783385,42.8400428,1982,20190927,BLMRos15788,USBLM-OR-Roseburg,BLMRos15788
1983,-123.59493455,42.84827309,1983,20190927,BLMRos15536,USBLM-OR-Roseburg,BLMRos15536
1986,-123.27724403,42.85188402,1986,20190927,BLMRos15434,USBLM-OR-Roseburg,BLMRos15434
1987,-123.60732847,42.84011715,1987,20190927,BLMRos15784,USBLM-OR-Roseburg,BLMRos15784
1988,-123.60565187,42.84716859,1988,20190927,BLMRos15648,USBLM-OR-Roseburg,BLMRos15648
1990,-123.60952636,42.88082517,1990,20190927,BLMRos14187,USBLM-OR-Roseburg,BLMRos14187
1992,-123.60817174,42.87969363,1992,20190927,BLMRos14226,USBLM-OR-Roseburg,BLMRos14226
1994,-123.231636,42.87143381,1994,20190927,BLMRos33128,USBLM-OR-Roseburg,BLMRos33128
1996,-123.62840259,42.88126073,1996,20190927,BLMRos14169,USBLM-OR-Roseburg,BLMRos14169
1997,-123.62505963,42.88017344,1997,20190927,BLMRos14212,USBLM-OR-Roseburg,BLMRos14212
1998,-123.62363095,42.88058556,1998,20190927,BLMRos14197,USBLM-OR-Roseburg,BLMRos14197
1999,-123.65219417,42.87733909,1999,20190927,BLMRos14299,USBLM-OR-Roseburg,BLMRos14299
2000,-123.64809338,42.87589538,2000,20190927,BLMRos14358,USBLM-OR-Roseburg,BLMRos14358
2001,-123.6430929,42.88283743,2001,20190927,BLMRos14128,USBLM-OR-Roseburg,BLMRos14128
2002,-123.64594691,42.88102246,2002,20190927,BLMRos14177,USBLM-OR-Roseburg,BLMRos14177
2003,-123.30084541,42.87643434,2003,20190927,BLMRos14412,USBLM-OR-Roseburg,BLMRos14412
2005,-123.45724317,42.83647398,2005,20190927,BLMRos33555,USBLM-OR-Roseburg,BLMRos33555
2006,-123.46364205,42.83213385,2006,20190927,BLMRos16040,USBLM-OR-Roseburg,BLMRos16040
2007,-123.4633417,42.83132722,2007,20190927,BLMRos16077,USBLM-OR-Roseburg,BLMRos16077
2009,-123.46875185,42.83771276,2009,20190927,BLMRos15847,USBLM-OR-Roseburg,BLMRos15847
