site_record_id,site_id,site_latitude,site_longitude,fish_passage_feature_type_code,feature_type
35854,999544,47.71209963,-122.12725894,1,Culvert
213405,935031,47.71132,-122.18246,1,Culvert
170674,603605,47.7235,-120.55185,1,Culvert
11651,990381,47.7232437,-120.736557,1,Culvert
237596,605096,47.71263029,-122.09561391,1,Culvert
35855,999545,47.71222283,-122.1258956,1,Culvert
11516,990235,47.7035179,-122.6655579,1,Culvert
44398,900004,47.711564,-122.182394,1,Culvert
7102,160425,47.7007599,-122.8128815,1,Culvert
237597,605095,47.71330267,-122.05950828,1,Culvert
213406,935008,47.71165,-122.1825,1,Culvert
17579,996921,47.7123463,-122.1316551,1,Culvert
28645,810457,47.71125399,-122.21025348,1,Culvert
35859,999547,47.71263742,-122.12145428,1,Culvert
7859,162008,47.7010231,-122.8134613,1,Culvert
7865,162014,47.701376,-122.80247,1,Culvert
35860,999548,47.71291233,-122.12109925,1,Culvert
35861,999594,47.71291664,-122.12090873,1,Culvert
138373,SDN010,47.7139,-122.04986,1,Culvert
170675,603579,47.72429,-120.60435,1,Culvert
170676,603603,47.7244,-120.5691,1,Culvert
13228,992008,47.7045364,-122.6578674,1,Culvert
213407,935010,47.71249,-122.18491,1,Culvert
224710,921540,47.710544,-122.315697,1,Culvert
7863,162012,47.701994,-122.801174,1,Culvert
211890,604744,47.724689,-120.636828,1,Culvert
7866,162015,47.7019386,-122.8123245,1,Culvert
44259,932812,47.712775,-122.184885,1,Culvert
224711,921541,47.710959,-122.315498,1,Culvert
213408,935033,47.71299,-122.18661,1,Culvert
170677,603604,47.72519,-120.5694,1,Culvert
237598,605493,47.71452585,-122.09347303,1,Culvert
237599,605092,47.71444315,-122.10349169,1,Culvert
17599,996941,47.7069439,-122.5862907,1,Culvert
213409,935034,47.71341,-122.18939,1,Culvert
237458,605639,47.71460673,-122.10500967,1,Culvert
224659,921524,47.711936,-122.289907,1,Culvert
224712,921542,47.711632,-122.315782,1,Culvert
224729,921420,47.710764,-122.371574,1,Culvert
1582,101STO-03,47.71796,-121.8512,1,Culvert
224730,921419,47.7110875,-122.3648978,1,Culvert
35512,999405,47.70605429,-122.66538422000001,1,Culvert
224713,921543,47.712116,-122.315872,1,Culvert
237460,605641,47.71573245,-122.0728058,1,Culvert
43636,932624,47.71556,-122.0902,1,Culvert
43911,932722,47.7171,-121.9757,1,Culvert
237461,605633,47.71543634,-122.10700513,1,Culvert
39430,930634,47.71281589,-122.29192034,1,Culvert
224731,921422,47.7114916,-122.3765491,1,Culvert
1395,101H-02a,47.71839,-121.88254,1,Culvert
44334,932729,47.71766528,-121.96492801,1,Culvert
16060,995180,47.7174027,-121.985733,1,Culvert
15408,994329,47.70789,-122.60595000000001,1,Culvert
44335,932728,47.71773578,-121.96744381,1,Culvert
170678,603607,47.72712,-120.56403,1,Culvert
237462,605640,47.71653977,-122.07508075,1,Culvert
43913,932721,47.7179,-121.9761,1,Culvert
237463,605088,47.71666696,-122.07493188,1,Culvert
15406,994327,47.70835,-122.60318999,1,Culvert
1387,101H-01,47.719029,-121.892827,1,Culvert
223557,Tillic1,47.72733,-120.43352,1,Culvert
44032,932724,47.71805072,-121.9758953,1,Culvert
170679,603580,47.7274,-120.6021,1,Culvert
213410,935035,47.71517,-122.20396,1,Culvert
43047,932402,47.71514093,-122.20827284,1,Culvert
44485,132131587,47.7275546,-120.6369075,1,Culvert
1398,101H-02D,47.71942,-121.89152,1,Culvert
106368,900079,47.67142,-124.129836,1,Culvert
237465,605090,47.7170999,-122.10808886,1,Culvert
40728,931275,47.70834389,-122.65663461,1,Culvert
6740,160038,47.7034683,-122.9106598,1,Culvert
43048,932401,47.71590538,-122.20760717,1,Culvert
1405,101H-08,47.72038,-121.87151,1,Culvert
43049,932400,47.71603848,-122.20727769,1,Culvert
35513,999406,47.70854251,-122.66534716,1,Culvert
170680,603566,47.7286,-120.63714,1,Culvert
170681,603581,47.72868,-120.60119,1,Culvert
237467,605531,47.71874334,-122.03910409,1,Culvert
237468,605475,47.71841165,-122.06907166,1,Culvert
43050,932415,47.71691689,-122.18221834,1,Culvert
224660,921525,47.715335,-122.290404,1,Culvert
16882,996125,47.70455273,-122.89688868,1,Culvert
17598,996940,47.7106624,-122.5796723,1,Culvert
42877,932341,47.70450301,-122.90306678,1,Culvert
43051,932416,47.71713839,-122.18111485,1,Culvert
1399,101H-02E,47.72103,-121.88604,1,Culvert
223558,IndiEnt1,47.72926,-120.43258,1,Culvert
6742,160040,47.704422,-122.9154358,1,Culvert
237469,605651,47.71841892,-122.10873189,1,Culvert
43052,932419,47.7174313,-122.18028149,1,Culvert
40729,931276,47.70969065,-122.65453875,1,Culvert
1397,101H-02C,47.72132,-121.88627,1,Culvert
43053,932414,47.71744625,-122.18421256,1,Culvert
43054,932413,47.71747206,-122.18495232,1,Culvert
106369,900078,47.673331,-124.12714,1,Culvert
7869,162018,47.7066803,-122.8205719,1,Culvert
44243,932733,47.7192,-122.074933,1,Culvert
16694,995931,47.7052253,-122.89617879,1,Culvert
1406,101H-10,47.72185,-121.87676,1,Culvert
6744,160042,47.704895,-122.9213486,1,Culvert
12477,991261,47.6651154,-124.3938522,1,Culvert
30668,998305,47.72353,-119.2534,1,Culvert
16693,995930,47.70567818,-122.89579047,1,Culvert
96201,132142276A,47.730325,-120.63773056,1,Culvert
43056,932417,47.71837403,-122.18000999,1,Culvert
34394,992654,47.71853,-122.18857,1,Culvert
224661,921526,47.717078,-122.290443,1,Culvert
43992,931099,47.72150733,-121.97569749,1,Culvert
6745,160043,47.7057343,-122.923172,1,Culvert
43058,932397,47.71852376,-122.20347828,1,Culvert
40730,931277,47.71115423,-122.65320163,1,Culvert
237470,605474,47.7210329,-122.03754591,1,Culvert
223851,604662,47.731192,-120.488052,1,Culvert
43059,932418,47.71919057,-122.17919953,1,Culvert
43060,932411,47.71907747,-122.18918651,1,Culvert
12902,991716,47.7223,-121.986,1,Culvert
1178,08.0030   2.30,47.717878,-122.301701,1,Culvert
159364,603006,47.73148,-120.80314,1,Culvert
40731,931278,47.71207245,-122.65342207,1,Culvert
1553,101S-30,47.72246507,-121.98789614,1,Culvert
13178,991958,47.71353,-122.57223,1,Culvert
96202,132142276B,47.73196667,-120.63813333,1,Culvert
1554,101S-32,47.7226753,-121.98955701,1,Culvert
6658,15.0291   0.02,47.71304,-122.61368,1,Culvert
13061,991879,47.713047,-122.6179962,1,Culvert
35864,999600,47.72099307,-122.12418087,1,Culvert
15301,994206,47.73127,-121.06736999,1,Culvert
43914,932579,47.7234,-121.98097,1,Culvert
237471,420136,47.707767,-122.92353,1,Culvert
44033,932581,47.7234,-121.9902,1,Culvert
6746,160044,47.7076797,-122.9297485,1,Culvert
35138,999330,47.73265771,-120.22579942,1,Culvert
1400,101H-03,47.72484,-121.88564,1,Culvert
237472,605646,47.723073050000004,-122.03194439,1,Culvert
42532,1320220,47.7015,-117.7795,1,Culvert
39433,930628,47.71927776,-122.30325413,1,Culvert
43061,932412,47.72093756,-122.19540481,1,Culvert
1403,101H-06,47.72522,-121.87825,1,Culvert
44356,932730,47.72426,-121.960601,1,Culvert
7259,160584,47.7109528,-122.7967072,1,Culvert
19789,997555,47.73325168,-120.19814948,1,Culvert
35867,999603,47.72239985,-122.12210947,1,Culvert
35514,999409,47.71369299,-122.67541837,1,Culvert
43062,932403,47.72166721,-122.19787122,1,Culvert
1233,08.0238   0.25,47.7217952,-122.1969979,1,Culvert
1402,101H-05,47.72598,-121.87971,1,Culvert
11995,990709,47.7151299,-122.61384580000001,1,Culvert
17578,996920,47.7227979,-122.1354551,1,Culvert
43064,932395,47.72225208,-122.19711776,1,Culvert
1401,101H-04,47.72639,-121.88067,1,Culvert
15950,995001,47.7310248,-121.4125329,1,Culvert
12143,990898,47.71016661,-122.89136104,1,Culvert
237473,605649,47.72468687,-122.02797246,1,Culvert
17117,996401,47.716856,-122.573313,1,Culvert
16959,996345,47.7168852,-122.5718451,1,Culvert
6642,15.0280   0.20,47.7155439,-122.6572612,1,Culvert
170763,601848,47.723137,-122.200897,1,Culvert
40732,931351,47.71571063,-122.65342201,1,Culvert
6748,160046,47.7102394,-122.9337387,1,Culvert
44366,932583,47.7265854,-121.9583492,1,Culvert
17467,996804,47.715416,-122.6801904,1,Culvert
34666,998979,47.72363925,-122.19036821,1,Culvert
44367,932584,47.7268911,-121.9582714,1,Culvert
15924,995117,47.7324342,-121.4184866,1,Culvert
39599,930663,47.72232273,-122.30717551,1,Culvert
15949,995000,47.7327434,-121.4181137,1,Culvert
15300,994205,47.73517,-121.05518999,1,Culvert
12928,991742,47.7173424,-122.6176147,1,Culvert
224663,921532,47.722808,-122.307179,1,Culvert
13256,992036,47.7351608,-121.1311188,1,Culvert
170683,603568,47.73684,-120.63909,1,Culvert
237474,605084,47.72424877,-122.23584479,1,Culvert
40880,931486,47.7277606,-121.98494348,1,Culvert
201241,602254,47.724842,-122.203058,1,Culvert
13969,992757,47.7370377,-120.7383041,1,Culvert
35516,999407,47.7172181,-122.66820284,1,Culvert
15955,995013,47.7233052,-122.3180543,1,Culvert
34668,998981,47.72573,-122.19051,1,Culvert
213024,934998,47.72571896,-122.19282132,1,Culvert
36084,994738,47.71765579,-122.68169404,1,Culvert
6791,160089,47.713662,-122.88652,1,Culvert
36066,999571,47.71767828,-122.68812799,1,Culvert
17577,996919,47.7267138,-122.136817,1,Culvert
39600,930664,47.7249863,-122.32024983,1,Culvert
40881,931492,47.72984613,-121.98089251,1,Culvert
16188,995309,47.7297761,-121.9866029,1,Culvert
40882,931493,47.72990424,-121.98044749,1,Culvert
40883,931494,47.7299065,-121.98029696,1,Culvert
40884,931491,47.72991542,-121.983663,1,Culvert
40885,931489,47.72991716,-121.98552637,1,Culvert
40886,931490,47.72993137,-121.98447361,1,Culvert
6789,160087,47.715,-122.886232,1,Culvert
16692,995929,47.71501789,-122.88743964,1,Culvert
43191,932393,47.72721,-122.1929,1,Culvert
16061,995181,47.7301224,-121.9871556,1,Culvert
17576,996918,47.7281396,-122.13787429999999,1,Culvert
43014,932392,47.72754848,-122.19332282,1,Culvert
16961,996347,47.7214596,-122.5718621,1,Culvert
223457,600494,47.728512,-122.14261,1,Culvert
223458,600493,47.72851,-122.143004,1,Culvert
117079,933726,47.720736,-122.629648,1,Culvert
36067,999572,47.7197403,-122.68960076,1,Culvert
117056,933688,47.720938,-122.62531,1,Culvert
16962,996348,47.7221481,-122.5715814,1,Culvert
36068,999573,47.72004076,-122.6896463,1,Culvert
34497,940102,47.72765193,-122.24863227,1,Culvert
36069,999574,47.72027177,-122.68965495,1,Culvert
36070,999576,47.72029738,-122.69027484,1,Culvert
237475,605473,47.73026678,-122.07915021,1,Culvert
36080,999575,47.72043912,-122.68948048,1,Culvert
36071,999577,47.72052772,-122.69082378,1,Culvert
34496,940101,47.72796174,-122.24985851,1,Culvert
13531,992325,47.722643,-122.57529,1,Culvert
16963,996349,47.7226808,-122.5713542,1,Culvert
6754,160052,47.7158737,-122.9402161,1,Culvert
224664,921533,47.727414,-122.307343,1,Culvert
201426,132182112,47.7213228,-122.6823226,1,Culvert
16691,995928,47.71734593,-122.8867859,1,Culvert
7258,160583,47.719179,-122.797164,1,Culvert
36082,999580,47.72127334,-122.68889779,1,Culvert
36072,999578,47.72125999,-122.6915854,1,Culvert
224665,921528,47.728053,-122.294675,1,Culvert
18488,NAVY-08,47.7205162,-122.7360992,1,Culvert
223559,Indient2 ,47.74207,-120.46079,1,Culvert
170684,603570,47.74206,-120.64063,1,Culvert
224666,921534,47.728317,-122.307336,1,Culvert
6755,160053,47.7168427,-122.9407883,1,Culvert
1028,101MC-05,47.73384,-121.91037,1,Culvert
18487,NAVY-07,47.7209625,-122.7366943,1,Culvert
15407,994328,47.722973,-122.630485,1,Culvert
18485,NAVY-05,47.7210197,-122.7356262,1,Culvert
170685,603569,47.74238,-120.64066,1,Culvert
201242,JC14,47.730062,-122.207742,1,Culvert
224667,921529,47.728801,-122.294919,1,Culvert
15948,994999,47.739077,-121.4331557,1,Culvert
18486,NAVY-06,47.7214165,-122.736824,1,Culvert
40887,931477,47.73373425,-121.97494918,1,Culvert
237476,605648,47.73233946,-122.08189326,1,Culvert
40888,931476,47.73375305,-121.97519859,1,Culvert
40889,931471,47.73375855,-121.97690811,1,Culvert
40890,931475,47.73378889,-121.9758568,1,Culvert
40891,931472,47.73378267,-121.97660837,1,Culvert
40892,931474,47.73379952,-121.97611021,1,Culvert
40893,931473,47.7338023,-121.9763253,1,Culvert
40863,931459,47.73379337,-121.97716845,1,Culvert
40864,931457,47.73378675,-121.97777479,1,Culvert
40865,931449,47.73378617,-121.97805399,1,Culvert
40866,931448,47.73378706,-121.97828157,1,Culvert
40867,931458,47.73379751,-121.97757358,1,Culvert
18484,NAVY-04,47.7217484,-122.7354279,1,Culvert
40894,931447,47.7338929,-121.97871561,1,Culvert
18483,NAVY-03,47.7220154,-122.7352142,1,Culvert
18482,NAVY-02,47.7220078,-122.7356339,1,Culvert
43230,920093,47.73398488,-121.99018613,1,Culvert
34495,940100,47.73044826,-122.25475538,1,Culvert
170687,603572,47.743551,-120.640234,1,Culvert
40868,931446,47.73432445,-121.97884206,1,Culvert
19790,997556,47.7433442,-120.19044605,1,Culvert
1027,101MC-04,47.73527,-121.91066,1,Culvert
39458,930662,47.729811,-122.313611,1,Culvert
117080,933725,47.724482,-122.630609,1,Culvert
42533,1320214,47.7128119,-117.798117,1,Culvert
170688,603573,47.74397,-120.63976,1,Culvert
40895,931478,47.73478693,-121.97230921,1,Culvert
224668,921535,47.73017,-122.307386,1,Culvert
16316,995608,47.6933922,-117.0551884,1,Culvert
18863,NAVY-15,47.7229462,-122.7325974,1,Culvert
18490,NAVY-10,47.7230263,-122.728653,1,Culvert
170689,603582,47.7443,-120.57983,1,Culvert
18861,NAVY-13,47.7230568,-122.7318039,1,Culvert
18481,NAVY-01,47.7230949,-122.7370758,1,Culvert
1365,101CC-03,47.735292629999996,-121.97949829,1,Culvert
18862,NAVY-14,47.7233009,-122.7341766,1,Culvert
40876,931480,47.73534294,-121.97865304,1,Culvert
6657,15.0290   1.05,47.7256012,-122.6173248,1,Culvert
43015,932391,47.73267084,-122.18915289,1,Culvert
224669,921530,47.731155,-122.295192,1,Culvert
1364,101CC-02,47.73564742,-121.98024019,1,Culvert
224670,921531,47.731358,-122.295556,1,Culvert
30622,998602,47.73295109,-122.18899235,1,Culvert
18492,NAVY-12,47.7238197,-122.7334595,1,Culvert
212965,933196,47.733028,-122.188937,1,Culvert
18491,NAVY-11,47.7238808,-122.7339554,1,Culvert
29091,811055,47.73502657,-122.04955123,1,Culvert
14179,993001,47.7258072,-122.635994,1,Culvert
15394,994315,47.72625,-122.61207,1,Culvert
6757,160055,47.719429,-122.9661102,1,Culvert
13063,991881,47.7262726,-122.6183548,1,Culvert
211435,934520,47.741796,-121.439418,1,Culvert
16000,995059,47.7418571,-121.4392186,1,Culvert
15777,994833,47.7314097,-122.3235609,1,Culvert
237478,420137,47.720473,-122.932908,1,Culvert
43753,932658,47.731709,-122.314753,1,Culvert
40896,931484,47.73653837,-121.97667595,1,Culvert
40897,931483,47.73655758,-121.9769489,1,Culvert
40898,931482,47.73660388,-121.97723797,1,Culvert
224671,921536,47.732011,-122.307402,1,Culvert
12904,991718,47.73661,-121.98757,1,Culvert
15999,995058,47.7422742,-121.4396277,1,Culvert
237479,605479,47.73529375,-122.0894652,1,Culvert
18489,NAVY-09,47.7247658,-122.7321854,1,Culvert
38153,132082176,47.73787,-121.90105,1,Culvert
15109,994562,47.73589,-122.32602009,1,Culvert
223459,935041,47.73442,-122.17544,1,Culvert
15997,995056,47.7450376,-121.0924366,1,Culvert
237480,420144,47.721238,-122.933991,1,Culvert
213411,935036,47.73454,-122.18291,1,Culvert
6762,160060,47.7202415,-122.9845886,1,Culvert
1371,101CT-04,47.73886,-121.87603,1,Culvert
42300,931869,47.72824785,-122.5973447,1,Culvert
1370,101CT-03,47.73893,-121.87759,1,Culvert
11712,990449,47.72271617,-122.88520411,1,Culvert
6760,160058,47.7207489,-122.9799805,1,Culvert
17539,996881,47.7329373,-122.317464,1,Culvert
6764,160062,47.7205925,-122.9880219,1,Culvert
223461,935038,47.73511,-122.18057,1,Culvert
1026,101MC-03,47.73874,-121.90766,1,Culvert
237481,605650,47.73667194,-122.07471028,1,Culvert
13064,991882,47.7280748,-122.6192172,1,Culvert
13266,992046,47.7471008,-120.2155457,1,Culvert
223462,935039,47.73553,-122.17936,1,Culvert
13265,992045,47.7472191,-120.216011,1,Culvert
42534,1320221,47.716477,-117.798141,1,Culvert
15996,995055,47.7461666,-121.0950222,1,Culvert
6765,160063,47.7212296,-122.9899902,1,Culvert
7616,160897,47.7214241,-122.9910889,1,Culvert
223463,935040,47.73597,-122.17796,1,Culvert
223464,935043,47.73601,-122.178,1,Culvert
106361,900075,47.69331,-124.07799,1,Culvert
17573,996915,47.7340633,-122.3188052,1,Culvert
6766,160064,47.7217979,-122.994545,1,Culvert
42301,932091,47.72982872,-122.59613007,1,Culvert
42302,932092,47.73001489,-122.59608477,1,Culvert
1025,101MC-02,47.74036,-121.90691,1,Culvert
13257,992037,47.74736758,-121.11478262,1,Culvert
17541,996883,47.7348284,-122.3180445,1,Culvert
13258,992038,47.74754695,-121.10998943,1,Culvert
17542,996884,47.734984,-122.3179528,1,Culvert
42303,932093,47.73038092,-122.59577034,1,Culvert
16690,995927,47.7248148,-122.8848447,1,Culvert
6767,160065,47.722653,-122.997483,1,Culvert
823,040117,47.7493474,-120.36534206,1,Culvert
212966,933195,47.73738,-122.18829,1,Culvert
225763,602588,47.740036,-121.996458,1,Culvert
13927,992715,47.7482758,-121.0840225,1,Culvert
1369,101CT-02,47.74202,-121.88283,1,Culvert
170690,603575,47.75042,-120.6312,1,Culvert
43640,932620,47.7401,-122.08266,1,Culvert
19791,997557,47.75037427,-120.17924291,1,Culvert
16689,995926,47.72668228,-122.88476135,1,Culvert
1024,101MC-01,47.74268,-121.90621,1,Culvert
237482,605644,47.74132596,-122.03683948,1,Culvert
15947,994998,47.7476842,-121.4497956,1,Culvert
1419,101LC-01E,47.74226,-121.97732,1,Culvert
1422,101LC-19,47.74278043,-121.9473007,1,Culvert
223858,604654,47.751701,-120.399749,1,Culvert
223460,935042,47.73969,-122.18392,1,Culvert
42535,1320222,47.72073,-117.798118,1,Culvert
237484,605532,47.74114318,-122.0912729,1,Culvert
213412,935037,47.73989,-122.18413,1,Culvert
170691,603623,47.75194,-120.74282,1,Culvert
9222,980088,47.743206,-121.9486008,1,Culvert
170692,603622,47.75196,-120.74204,1,Culvert
12484,991262,47.6870117,-124.4066315,1,Culvert
43642,920327,47.74304552,-121.97757064,1,Culvert
15774,994830,47.7383394,-122.3290408,1,Culvert
65556,920754,47.733496,-122.61994,1,Culvert
43643,920326,47.74341136,-121.97753526,1,Culvert
6645,15.0282   0.01,47.7327579,-122.66332359,1,Culvert
237486,605099,47.74286488,-122.0405824,1,Culvert
40379,930974,47.73296012,-122.66588901,1,Culvert
9221,980087,47.7440834,-121.9506683,1,Culvert
43644,920325,47.74385107,-121.97349073,1,Culvert
237487,605100,47.74280686,-122.05679464,1,Culvert
15778,994834,47.7388976,-122.3315228,1,Culvert
44188,132131392,47.75316,-120.67297,1,Culvert
15789,994845,47.739023,-122.3334001,1,Culvert
237365,602710,47.73412,-122.62892,1,Culvert
191095,700098,47.7438563,-122.0071879,1,Culvert
237488,605477,47.74277702,-122.08911972,1,Culvert
11551,990274,47.7398987,-122.2886124,1,Culvert
1417,101LC-01A,47.7443,-121.97774,1,Culvert
1585,101STO-11B,47.7459,-121.84586,1,Culvert
16688,995925,47.72938207,-122.88450577,1,Culvert
1584,101STO-11A,47.74598,-121.84781,1,Culvert
29409,811373,47.74406,-122.00907,1,Culvert
237489,605635,47.74302933,-122.08915109,1,Culvert
237490,605636,47.74311175,-122.08915547,1,Culvert
170695,603618,47.7539,-120.62428,1,Culvert
13125,991905,47.7339326,-122.6724768,1,Culvert
225765,602586,47.744618,-121.995639,1,Culvert
237491,605637,47.74345819,-122.08918188,1,Culvert
9218,980084,47.7452087,-121.9536209,1,Culvert
15397,994318,47.73526,-122.61108,1,Culvert
237492,605101,47.74415553,-122.056648,1,Culvert
9217,980083,47.7454681,-121.9543762,1,Culvert
9211,980077,47.7454605,-121.9585571,1,Culvert
9219,980085,47.745533,-121.9536285,1,Culvert
237493,605638,47.74388959,-122.08919946,1,Culvert
9214,980080,47.7456131,-121.9549713,1,Culvert
818,040087,47.75349744,-121.04218938,1,Culvert
6778,160076,47.7277718,-123.0131226,1,Culvert
40382,930971,47.73450012,-122.68138849,1,Culvert
15779,994835,47.7405546,-122.330759,1,Culvert
9215,980081,47.7460175,-121.9538345,1,Culvert
31108,998948,47.7254991,-117.8698784,1,Culvert
1368,101CT-01,47.74689,-121.88542,1,Culvert
159366,603028,47.75393,-121.04238,1,Culvert
12458,991241,47.7349633,-122.6751519,1,Culvert
9212,980078,47.7462196,-121.9564819,1,Culvert
15780,994836,47.7409717,-122.3306807,1,Culvert
15398,994319,47.73627,-122.61105999,1,Culvert
16383,995519,47.73105,-122.8843542,1,Culvert
106362,900073,47.69661,-124.20788,1,Culvert
13968,992756,47.755188,-120.7386017,1,Culvert
237494,605534,47.74470141,-122.08928434,1,Culvert
15788,994844,47.7412674,-122.3296304,1,Culvert
237366,602708,47.7361,-122.63701,1,Culvert
15781,994837,47.7413084,-122.3305761,1,Culvert
9210,980076,47.7465706,-121.9582138,1,Culvert
12241,990998,47.7362442,-122.6374817,1,Culvert
237367,602709,47.7365,-122.629,1,Culvert
127894,900112,47.747135,-121.935474,1,Culvert
65557,920752,47.736484,-122.63857,1,Culvert
15782,994838,47.7417311,-122.3305545,1,Culvert
15783,994839,47.7417306,-122.3305912,1,Culvert
237495,605657,47.74600849,-122.04044883,1,Culvert
1421,101LC-11,47.74702,-121.96021,1,Culvert
65558,920751,47.736614,-122.638831,1,Culvert
223561,604650,47.75624,-120.49949,1,Culvert
170818,900149,47.74645,-122.013948,1,Culvert
15784,994840,47.741899600000004,-122.3306359,1,Culvert
40473,930970,47.73581769,-122.68700677,1,Culvert
11500,990218,47.7360954,-122.6745148,1,Culvert
40474,930968,47.73601027,-122.68217539,1,Culvert
40475,930969,47.73619557,-122.68380641,1,Culvert
43192,920183,47.74727541,-121.97691363,1,Culvert
223562,604651,47.75676,-120.50018,1,Culvert
127895,900111,47.748018,-121.930549,1,Culvert
1586,101STO-12,47.74909,-121.85023,1,Culvert
9208,980074,47.7477989,-121.9612274,1,Culvert
9202,980068,47.7475967,-121.9781189,1,Culvert
40333,1320051,47.7481359,-121.93912245,1,Culvert
9203,980069,47.747654,-121.9769592,1,Culvert
13911,992699,47.7568779,-120.7388535,1,Culvert
127896,900108,47.748411,-121.939563,1,Culvert
212911,934920,47.745131,-122.187604,1,Culvert
127897,900110,47.748667,-121.93908,1,Culvert
9209,980075,47.7483673,-121.9619827,1,Culvert
127898,900109,47.748712,-121.939615,1,Culvert
237496,605476,47.74703447,-122.10591226,1,Culvert
65559,920748,47.73857,-122.640826,1,Culvert
6796,160094,47.7338638,-122.8825607,1,Culvert
65560,920749,47.738864,-122.640109,1,Culvert
9206,980072,47.7496262,-121.9642105,1,Culvert
106363,900074,47.70028,-124.20895,1,Culvert
17588,996930,47.7472852,-122.1652017,1,Culvert
159677,603058,47.75838,-121.04122,1,Culvert
15956,995014,47.7453422,-122.3300513,1,Culvert
13912,992700,47.7595978,-120.7353287,1,Culvert
17575,996917,47.7480769,-122.1660994,1,Culvert
225766,602585,47.750291,-122.016493,1,Culvert
9201,980067,47.750843,-121.9756317,1,Culvert
237498,605523,47.75170882,-121.91356262,1,Culvert
237499,605656,47.75006226,-122.044079,1,Culvert
15305,994210,47.75899,-121.04098999,1,Culvert
1930,102 M010,47.7467,-122.2897,1,Culvert
1420,101LC-06,47.75121,-121.96879,1,Culvert
35109,999272,47.74300223,-118.47557184,1,Culvert
237500,605617,47.75202316,-121.91397425,1,Culvert
17587,996929,47.7488416,-122.164593,1,Culvert
237501,605522,47.75241364,-121.91330954,1,Culvert
13263,992043,47.76061585,-120.19782376,1,Culvert
9199,980065,47.751709,-121.9734268,1,Culvert
9198,980064,47.7519188,-121.9705963,1,Culvert
65561,920750,47.741642,-122.639101,1,Culvert
15958,995016,47.7468796,-122.3302515,1,Culvert
13913,992701,47.7610855,-120.733429,1,Culvert
223861,604659,47.7614,-120.52546,1,Culvert
13914,992702,47.761631,-120.7325897,1,Culvert
13264,992044,47.7615471,-120.1986084,1,Culvert
9200,980066,47.7527237,-121.9759216,1,Culvert
54754,132131449,47.7426657,-118.3517286,1,Culvert
237502,605089,47.7520756,-122.05357654,1,Culvert
1943,102 M024,47.7487,-122.2966,1,Culvert
824,040118,47.76253,-120.339907,1,Culvert
225208,900202,47.75263,-122.04276,1,Culvert
9145,980011,47.7536049,-121.9659042,1,Culvert
13915,992703,47.7625618,-120.7314224,1,Culvert
30650,998287,47.75064,-118.81023,1,Culvert
1933,102 M013,47.7492,-122.2969,1,Culvert
9143,980009,47.7540894,-121.9655151,1,Culvert
13037,991853,47.7438139,-122.63854689,1,Culvert
1922,102 M002,47.75,-122.2804,1,Culvert
6797,160095,47.7395439,-122.8771896,1,Culvert
1921,102 M001,47.7503,-122.2787,1,Culvert
35876,999543,47.75173651,-122.18769486,1,Culvert
1929,102 M009,47.7502,-122.29,1,Culvert
211457,603722,47.76359,-120.79102,1,Culvert
237503,605512,47.75537821,-121.92100361,1,Culvert
13973,992761,47.763788,-120.792484,1,Culvert
13970,992758,47.7628365,-121.0765457,1,Culvert
1923,102 M003,47.7507,-122.2808,1,Culvert
106364,900077,47.70554,-124.21238,1,Culvert
15531,994484,47.74029,-122.87944,1,Culvert
13972,992760,47.764384,-120.791038,1,Culvert
15959,995017,47.7504423,-122.3329143,1,Culvert
44490,900008,47.746701,-122.559949,1,Culvert
1924,102 M004,47.7514,-122.2809,1,Culvert
13967,992755,47.7646103,-120.7899933,1,Culvert
19757,997558,47.764374,-120.10078327,1,Culvert
237505,605652,47.7547877,-122.05551534,1,Culvert
9141,980007,47.756134,-121.9639511,1,Culvert
19752,997561,47.76458358,-120.06853711,1,Culvert
159368,603026,47.76441,-120.9919,1,Culvert
1932,102 M012,47.7518,-122.2912,1,Culvert
15960,995018,47.7511465,-122.3334108,1,Culvert
43793,132131080,47.74742,-122.56349,1,Culvert
13267,992047,47.7652931,-120.1810303,1,Culvert
13038,991854,47.7462044,-122.638916,1,Culvert
1931,102 M011,47.7521,-122.2914,1,Culvert
226487,602606,47.756091,-122.023162,1,Culvert
237506,605625,47.7575741,-121.9168712,1,Culvert
1867,102 LY003,47.7526,-122.2799,1,Culvert
6653,15.0285 H 0.50,47.7465976,-122.6393766,1,Culvert
41450,931467,47.75267015,-122.28056629,1,Culvert
138063,961019,47.76588974,-120.80183239,1,Culvert
237507,605626,47.75778396,-121.91695173,1,Culvert
13916,992704,47.766181,-120.726692,1,Culvert
1187,08.0052   0.10,47.7528954,-122.2779617,1,Culvert
1868,102 LY004,47.752985,-122.278484,1,Culvert
7112,160436,47.7440109,-122.7958984,1,Culvert
237508,605623,47.75807235,-121.91731239,1,Culvert
1866,102 LY001,47.7532,-122.2763,1,Culvert
15957,995015,47.7524713,-122.3327935,1,Culvert
19751,997560,47.76621673,-120.10462475,1,Culvert
942,040016,47.76691972,-120.65282193,1,Culvert
1841,102 L064,47.7552,-122.1686,1,Culvert
159369,603032,47.7659,-121.07845,1,Culvert
19750,997559,47.76689167,-120.10754989,1,Culvert
35139,999322,47.76724011,-120.18269048,1,Culvert
39287,132091710,47.75916359,-121.92709228,1,Culvert
237509,605513,47.75928011,-121.92089214,1,Culvert
