ua_dist,ua_nn_name,uc_dist,uc_nn_name
13072.192723178268,"Eugene, OR Urbanized Area",884.5100184862357,"Veneta, OR Urban Cluster"
13434.21420659975,"Eugene, OR Urbanized Area",1170.2195218239565,"Veneta, OR Urban Cluster"
13436.536993805792,"Eugene, OR Urbanized Area",1172.037383707579,"Veneta, OR Urban Cluster"
20834.508817870035,"Corvallis, OR Urbanized Area",20834.508817870035,"Corvallis, OR Urbanized Area"
20834.8633870287,"Corvallis, OR Urbanized Area",20834.8633870287,"Corvallis, OR Urbanized Area"
13656.834476804303,"Corvallis, OR Urbanized Area",13656.834476804303,"Corvallis, OR Urbanized Area"
13439.330602253873,"Corvallis, OR Urbanized Area",13439.330602253873,"Corvallis, OR Urbanized Area"
13308.793164424169,"Corvallis, OR Urbanized Area",13308.793164424169,"Corvallis, OR Urbanized Area"
14014.647904076823,"Corvallis, OR Urbanized Area",14014.647904076823,"Corvallis, OR Urbanized Area"
78182.24278362108,"Grants Pass, OR Urbanized Area",1519.5616236366204,"Gold Beach, OR Urban Cluster"
25571.567516944262,"Longview, WA--OR Urbanized Area",25571.567516944262,"Longview, WA--OR Urbanized Area"
63215.30903886185,"Bend, OR Urbanized Area",33905.02758144014,"La Pine Northwest, OR Urban Cluster"
60018.621461084695,"Bend, OR Urbanized Area",30488.73613813665,"La Pine Northwest, OR Urban Cluster"
36899.43804459636,"Corvallis, OR Urbanized Area",28986.605162961514,"Waldport, OR Urban Cluster"
35948.760476193456,"Corvallis, OR Urbanized Area",29255.515228431475,"Waldport, OR Urban Cluster"
36913.95705841134,"Eugene, OR Urbanized Area",25074.59799422268,"Veneta, OR Urban Cluster"
35914.28062546236,"Eugene, OR Urbanized Area",24072.032352805454,"Veneta, OR Urban Cluster"
36080.42723501941,"Eugene, OR Urbanized Area",24231.59839762122,"Veneta, OR Urban Cluster"
36406.480768028734,"Eugene, OR Urbanized Area",24553.638950148146,"Veneta, OR Urban Cluster"
35760.001426711206,"Eugene, OR Urbanized Area",23937.75697271465,"Veneta, OR Urban Cluster"
35981.08225824318,"Eugene, OR Urbanized Area",24146.66339384391,"Veneta, OR Urban Cluster"
98315.57001719494,"Eugene, OR Urbanized Area",14485.109310071402,"Coos Bay, OR Urban Cluster"
97999.5127477332,"Eugene, OR Urbanized Area",15037.968907698889,"Coos Bay, OR Urban Cluster"
98036.94566799307,"Eugene, OR Urbanized Area",15030.477740468787,"Coos Bay, OR Urban Cluster"
98529.46909574901,"Eugene, OR Urbanized Area",14268.258649560576,"Coos Bay, OR Urban Cluster"
6264.937422956142,"Longview, WA--OR Urbanized Area",6264.937422956142,"Longview, WA--OR Urbanized Area"
6440.24910858625,"Longview, WA--OR Urbanized Area",6440.24910858625,"Longview, WA--OR Urbanized Area"
96127.5203096536,"Eugene, OR Urbanized Area",6061.103436175261,"Coos Bay, OR Urban Cluster"
97981.07142571863,"Eugene, OR Urbanized Area",4201.321543193078,"Coos Bay, OR Urban Cluster"
94408.11438259823,"Eugene, OR Urbanized Area",7785.981246605245,"Coos Bay, OR Urban Cluster"
95227.31252316508,"Eugene, OR Urbanized Area",6955.287552992851,"Coos Bay, OR Urban Cluster"
21920.679174624096,"Portland, OR--WA Urbanized Area",12798.901629901602,"St. Helens, OR Urban Cluster"
102957.94191608079,"Walla Walla, WA--OR Urbanized Area",59305.488486190145,"La Grande, OR Urban Cluster"
105340.93946932662,"Walla Walla, WA--OR Urbanized Area",61372.345870533325,"La Grande, OR Urban Cluster"
78154.30041977753,"Eugene, OR Urbanized Area",15460.817100006037,"Reedsport, OR Urban Cluster"
77317.02258194277,"Eugene, OR Urbanized Area",13696.986983306193,"Reedsport, OR Urban Cluster"
78403.88181788569,"Eugene, OR Urbanized Area",14924.295143261272,"Reedsport, OR Urban Cluster"
78353.1044965595,"Eugene, OR Urbanized Area",13981.939678823133,"Reedsport, OR Urban Cluster"
75602.80058761167,"Eugene, OR Urbanized Area",14586.37563413253,"Reedsport, OR Urban Cluster"
78665.84228822176,"Eugene, OR Urbanized Area",14065.647363711374,"Reedsport, OR Urban Cluster"
78396.97987445981,"Eugene, OR Urbanized Area",14823.381618689666,"Reedsport, OR Urban Cluster"
78519.02223014191,"Eugene, OR Urbanized Area",14216.11099276095,"Reedsport, OR Urban Cluster"
78391.70331236532,"Eugene, OR Urbanized Area",14473.493899525662,"Reedsport, OR Urban Cluster"
78343.17790546858,"Eugene, OR Urbanized Area",14999.784402127714,"Reedsport, OR Urban Cluster"
78548.99578505957,"Eugene, OR Urbanized Area",14128.99501593173,"Reedsport, OR Urban Cluster"
75651.61977482618,"Eugene, OR Urbanized Area",14523.456837603677,"Reedsport, OR Urban Cluster"
77275.08916309981,"Eugene, OR Urbanized Area",13472.366871566204,"Reedsport, OR Urban Cluster"
78471.04886972494,"Eugene, OR Urbanized Area",14071.91290295807,"Reedsport, OR Urban Cluster"
55616.22537711319,"Portland, OR--WA Urbanized Area",21792.050900837086,"Seaside, OR Urban Cluster"
55863.85214519594,"Portland, OR--WA Urbanized Area",21673.783434044595,"Seaside, OR Urban Cluster"
54796.470762706216,"Portland, OR--WA Urbanized Area",22167.215688451466,"Seaside, OR Urban Cluster"
54802.70593719926,"Portland, OR--WA Urbanized Area",22164.668848445755,"Seaside, OR Urban Cluster"
33672.716378645535,"Longview, WA--OR Urbanized Area",22540.954344054186,"Astoria, OR Urban Cluster"
36433.34282404762,"Longview, WA--OR Urbanized Area",30555.627500687213,"Astoria, OR Urban Cluster"
33273.04921950612,"Longview, WA--OR Urbanized Area",33273.04921950612,"Longview, WA--OR Urbanized Area"
33924.66335812125,"Longview, WA--OR Urbanized Area",33924.66335812125,"Longview, WA--OR Urbanized Area"
51111.326759436066,"Portland, OR--WA Urbanized Area",26099.109685770425,"Seaside, OR Urban Cluster"
49602.21271700242,"Portland, OR--WA Urbanized Area",27646.07954921558,"Seaside, OR Urban Cluster"
50763.640382725534,"Portland, OR--WA Urbanized Area",26426.386462231796,"Seaside, OR Urban Cluster"
49070.362491562206,"Corvallis, OR Urbanized Area",1253.6758354161566,"Newport, OR Urban Cluster"
38555.132686696794,"Corvallis, OR Urbanized Area",25417.43180088995,"Dallas, OR Urban Cluster"
41371.83938664087,"Corvallis, OR Urbanized Area",11031.718938534616,"Toledo, OR Urban Cluster"
27177.876467003363,"Eugene, OR Urbanized Area",24673.221683310305,"Sweet Home, OR Urban Cluster"
8479.360395560221,"Eugene, OR Urbanized Area",8479.360395560221,"Eugene, OR Urbanized Area"
25223.8903340009,"Eugene, OR Urbanized Area",12749.944116986315,"Sweet Home, OR Urban Cluster"
25787.925128890205,"Eugene, OR Urbanized Area",21360.277433627896,"Veneta, OR Urban Cluster"
46414.282013466,"Eugene, OR Urbanized Area",23235.25399070067,"Cottage Grove, OR Urban Cluster"
30286.324545696967,"Eugene, OR Urbanized Area",11600.322523350715,"Cottage Grove, OR Urban Cluster"
90625.33967250654,"Eugene, OR Urbanized Area",22491.399582029542,"Coos Bay, OR Urban Cluster"
84677.80836815291,"Eugene, OR Urbanized Area",30407.589520041798,"Coos Bay, OR Urban Cluster"
91549.69116933877,"Eugene, OR Urbanized Area",16680.400680838724,"Coos Bay, OR Urban Cluster"
74873.25917802748,"Grants Pass, OR Urbanized Area",20566.5013928445,"Roseburg, OR Urban Cluster"
77029.17874651472,"Grants Pass, OR Urbanized Area",14053.79797254082,"Roseburg, OR Urban Cluster"
77050.25815717263,"Grants Pass, OR Urbanized Area",14095.541050399004,"Roseburg, OR Urban Cluster"
46768.5837535277,"Longview, WA--OR Urbanized Area",23608.93248091377,"Seaside, OR Urban Cluster"
69958.37361495897,"Longview, WA--OR Urbanized Area",3283.5154179965093,"Seaside, OR Urban Cluster"
69684.70020236344,"Longview, WA--OR Urbanized Area",3458.9202591602484,"Seaside, OR Urban Cluster"
64287.16430902701,"Portland, OR--WA Urbanized Area",12608.000119872551,"Seaside, OR Urban Cluster"
64351.69677559523,"Portland, OR--WA Urbanized Area",12565.587046917472,"Seaside, OR Urban Cluster"
64296.67202648342,"Portland, OR--WA Urbanized Area",12591.537198895367,"Seaside, OR Urban Cluster"
62911.138320231905,"Portland, OR--WA Urbanized Area",13878.978002420406,"Seaside, OR Urban Cluster"
65970.84934629622,"Longview, WA--OR Urbanized Area",2966.1840751053396,"Seaside, OR Urban Cluster"
65993.10084601775,"Longview, WA--OR Urbanized Area",2936.6441192666252,"Seaside, OR Urban Cluster"
66104.82110375435,"Longview, WA--OR Urbanized Area",2999.4812704037226,"Seaside, OR Urban Cluster"
59370.72808639408,"Longview, WA--OR Urbanized Area",13230.47756480182,"Seaside, OR Urban Cluster"
59474.86331903218,"Longview, WA--OR Urbanized Area",12858.504661670991,"Seaside, OR Urban Cluster"
59462.666486236114,"Longview, WA--OR Urbanized Area",12971.227714985172,"Seaside, OR Urban Cluster"
59250.847654373516,"Longview, WA--OR Urbanized Area",13595.597589045225,"Seaside, OR Urban Cluster"
59784.501033103705,"Longview, WA--OR Urbanized Area",12298.46270793908,"Seaside, OR Urban Cluster"
58123.04242047488,"Longview, WA--OR Urbanized Area",14890.774507067003,"Seaside, OR Urban Cluster"
58882.881680049286,"Longview, WA--OR Urbanized Area",14129.28394821283,"Seaside, OR Urban Cluster"
59478.281004547236,"Longview, WA--OR Urbanized Area",12856.246280023353,"Seaside, OR Urban Cluster"
59414.30084752597,"Longview, WA--OR Urbanized Area",13388.020227806091,"Seaside, OR Urban Cluster"
59786.90998470604,"Longview, WA--OR Urbanized Area",12279.899846621473,"Seaside, OR Urban Cluster"
59406.94544704647,"Longview, WA--OR Urbanized Area",13137.457203668977,"Seaside, OR Urban Cluster"
55003.7402064294,"Longview, WA--OR Urbanized Area",14747.464824540102,"Seaside, OR Urban Cluster"
54983.3744779709,"Longview, WA--OR Urbanized Area",14943.481057077324,"Seaside, OR Urban Cluster"
65535.06569756332,"Longview, WA--OR Urbanized Area",5633.911463780678,"Seaside, OR Urban Cluster"
57874.55736021163,"Longview, WA--OR Urbanized Area",15163.026566709976,"Seaside, OR Urban Cluster"
65982.75236518739,"Longview, WA--OR Urbanized Area",2926.583316285731,"Seaside, OR Urban Cluster"
49603.09670856741,"Longview, WA--OR Urbanized Area",7165.119359258601,"Astoria, OR Urban Cluster"
19519.343703959024,"Portland, OR--WA Urbanized Area",9945.761339573995,"Molalla, OR Urban Cluster"
19519.343703959024,"Portland, OR--WA Urbanized Area",9945.761339573995,"Molalla, OR Urban Cluster"
32332.20917629079,"Portland, OR--WA Urbanized Area",24655.813681405823,"Molalla, OR Urban Cluster"
32332.20917629079,"Portland, OR--WA Urbanized Area",24655.813681405823,"Molalla, OR Urban Cluster"
62345.48507264967,"Portland, OR--WA Urbanized Area",24252.856093399227,"Tillamook, OR Urban Cluster"
19092.50732639516,"Portland, OR--WA Urbanized Area",14755.28781599914,"Estacada, OR Urban Cluster"
19836.078352904366,"Portland, OR--WA Urbanized Area",13985.279955578531,"Molalla, OR Urban Cluster"
18452.50038708491,"Portland, OR--WA Urbanized Area",10684.347939298115,"Molalla, OR Urban Cluster"
18453.9598435246,"Portland, OR--WA Urbanized Area",10920.957467169379,"Molalla, OR Urban Cluster"
64448.873446731566,"Lewiston, ID--WA Urbanized Area",64448.873446731566,"Lewiston, ID--WA Urbanized Area"
64446.141851228946,"Lewiston, ID--WA Urbanized Area",64446.141851228946,"Lewiston, ID--WA Urbanized Area"
28149.442169120644,"Corvallis, OR Urbanized Area",16274.916123050514,"Toledo, OR Urban Cluster"
27944.62981517545,"Corvallis, OR Urbanized Area",16363.321592459743,"Toledo, OR Urban Cluster"
1133.8879507688525,"Corvallis, OR Urbanized Area",1133.8879507688525,"Corvallis, OR Urbanized Area"
1810.7810273423027,"Corvallis, OR Urbanized Area",1810.7810273423027,"Corvallis, OR Urbanized Area"
1796.8339922269902,"Corvallis, OR Urbanized Area",1796.8339922269902,"Corvallis, OR Urbanized Area"
1076.6447758306506,"Corvallis, OR Urbanized Area",1076.6447758306506,"Corvallis, OR Urbanized Area"
5744.77024471972,"Corvallis, OR Urbanized Area",5744.77024471972,"Corvallis, OR Urbanized Area"
5993.166696901851,"Corvallis, OR Urbanized Area",5993.166696901851,"Corvallis, OR Urbanized Area"
61758.09813973285,"Corvallis, OR Urbanized Area",538.0767647736639,"Lincoln City, OR Urban Cluster"
21779.854428466075,"Eugene, OR Urbanized Area",15425.358922084046,"Cottage Grove, OR Urban Cluster"
61295.593291949845,"Lewiston, ID--WA Urbanized Area",61295.593291949845,"Lewiston, ID--WA Urbanized Area"
3319.6822674435966,"Albany, OR Urbanized Area",3319.6822674435966,"Albany, OR Urbanized Area"
3174.2761166311348,"Albany, OR Urbanized Area",3174.2761166311348,"Albany, OR Urbanized Area"
3201.9074399027195,"Albany, OR Urbanized Area",3201.9074399027195,"Albany, OR Urbanized Area"
3692.057855321426,"Albany, OR Urbanized Area",3692.057855321426,"Albany, OR Urbanized Area"
3517.8758569740944,"Albany, OR Urbanized Area",3517.8758569740944,"Albany, OR Urbanized Area"
65902.73756746233,"Eugene, OR Urbanized Area",17523.038482809425,"Sutherlin, OR Urban Cluster"
65710.52204935219,"Eugene, OR Urbanized Area",17323.829657128077,"Sutherlin, OR Urban Cluster"
65873.95332110567,"Eugene, OR Urbanized Area",17606.069660557092,"Sutherlin, OR Urban Cluster"
65901.20015739094,"Eugene, OR Urbanized Area",17500.987953064836,"Sutherlin, OR Urban Cluster"
65532.237635849226,"Eugene, OR Urbanized Area",17569.493676127546,"Sutherlin, OR Urban Cluster"
65120.41954349447,"Eugene, OR Urbanized Area",17188.916606027524,"Sutherlin, OR Urban Cluster"
65542.67110001094,"Eugene, OR Urbanized Area",17562.04563604996,"Sutherlin, OR Urban Cluster"
65670.15152060665,"Eugene, OR Urbanized Area",17169.47095491998,"Sutherlin, OR Urban Cluster"
64667.502234549975,"Eugene, OR Urbanized Area",21444.732679320547,"Sutherlin, OR Urban Cluster"
50495.64311732786,"Eugene, OR Urbanized Area",15374.102039769172,"Sutherlin, OR Urban Cluster"
50446.69315648574,"Eugene, OR Urbanized Area",15482.076553241523,"Sutherlin, OR Urban Cluster"
16901.638597754813,"Medford, OR Urbanized Area",16901.638597754813,"Medford, OR Urbanized Area"
25650.830668965158,"Longview, WA--OR Urbanized Area",25650.830668965158,"Longview, WA--OR Urbanized Area"
96102.92605057944,"Grants Pass, OR Urbanized Area",3761.715007002235,"Coquille, OR Urban Cluster"
96184.45115743234,"Grants Pass, OR Urbanized Area",3441.4308531867973,"Coquille, OR Urban Cluster"
94308.47832000136,"Grants Pass, OR Urbanized Area",9458.040092172978,"Coquille, OR Urban Cluster"
0,"Portland, OR--WA Urbanized Area",0,"Portland, OR--WA Urbanized Area"
0,"Portland, OR--WA Urbanized Area",0,"Portland, OR--WA Urbanized Area"
0,"Portland, OR--WA Urbanized Area",0,"Portland, OR--WA Urbanized Area"
14816.05658052565,"Longview, WA--OR Urbanized Area",14816.05658052565,"Longview, WA--OR Urbanized Area"
25803.59659998544,"Grants Pass, OR Urbanized Area",20583.428168396556,"Tri-City--Myrtle Creek, OR Urban Cluster"
20254.952376774523,"Portland, OR--WA Urbanized Area",4592.85817966151,"St. Helens, OR Urban Cluster"
20564.04050501902,"Portland, OR--WA Urbanized Area",4925.404024956318,"St. Helens, OR Urban Cluster"
20507.412961511047,"Portland, OR--WA Urbanized Area",4854.587196105288,"St. Helens, OR Urban Cluster"
86540.57179623564,"Grants Pass, OR Urbanized Area",32361.9754801274,"Gold Beach, OR Urban Cluster"
86431.57630298431,"Grants Pass, OR Urbanized Area",32499.80462647793,"Gold Beach, OR Urban Cluster"
86555.61737623693,"Grants Pass, OR Urbanized Area",32324.183838872585,"Gold Beach, OR Urban Cluster"
95325.51404771312,"Grants Pass, OR Urbanized Area",16964.17086014014,"Bandon, OR Urban Cluster"
95160.56946647562,"Grants Pass, OR Urbanized Area",17769.314320075206,"Bandon, OR Urban Cluster"
95491.42224541855,"Grants Pass, OR Urbanized Area",17051.024186876355,"Bandon, OR Urban Cluster"
38163.41622956809,"Eugene, OR Urbanized Area",13341.139339280677,"Sweet Home, OR Urban Cluster"
68095.75730526514,"Portland, OR--WA Urbanized Area",14832.915974411082,"The Dalles, OR--WA Urban Cluster"
93258.21564869824,"Portland, OR--WA Urbanized Area",22473.29254692388,"The Dalles, OR--WA Urban Cluster"
92844.3992053764,"Portland, OR--WA Urbanized Area",24744.050206628137,"The Dalles, OR--WA Urban Cluster"
93341.78259113182,"Portland, OR--WA Urbanized Area",22126.895396888583,"The Dalles, OR--WA Urban Cluster"
92573.743003384,"Portland, OR--WA Urbanized Area",19970.200099876176,"The Dalles, OR--WA Urban Cluster"
92898.28498581499,"Portland, OR--WA Urbanized Area",24349.22262873172,"The Dalles, OR--WA Urban Cluster"
92999.6256773713,"Portland, OR--WA Urbanized Area",25780.303408863623,"The Dalles, OR--WA Urban Cluster"
92724.8870335941,"Portland, OR--WA Urbanized Area",25076.32294340607,"The Dalles, OR--WA Urban Cluster"
92765.63372414642,"Portland, OR--WA Urbanized Area",20400.322077523342,"The Dalles, OR--WA Urban Cluster"
93189.23867063037,"Portland, OR--WA Urbanized Area",22535.874733377532,"The Dalles, OR--WA Urban Cluster"
92773.04978591258,"Portland, OR--WA Urbanized Area",25272.02896867768,"The Dalles, OR--WA Urban Cluster"
92832.14227720826,"Portland, OR--WA Urbanized Area",23474.49388478491,"The Dalles, OR--WA Urban Cluster"
88376.52670449519,"Portland, OR--WA Urbanized Area",9753.333948924665,"The Dalles, OR--WA Urban Cluster"
115762.84348321463,"Bend, OR Urbanized Area",70914.74187652631,"Madras, OR Urban Cluster"
115754.72206613283,"Bend, OR Urbanized Area",70971.68681369079,"Madras, OR Urban Cluster"
115231.02836381801,"Bend, OR Urbanized Area",70603.06258590391,"Madras, OR Urban Cluster"
19296.657631251222,"Longview, WA--OR Urbanized Area",19296.657631251222,"Longview, WA--OR Urbanized Area"
18435.17972386973,"Longview, WA--OR Urbanized Area",18435.17972386973,"Longview, WA--OR Urbanized Area"
18889.06099925011,"Longview, WA--OR Urbanized Area",18889.06099925011,"Longview, WA--OR Urbanized Area"
18889.06099925011,"Longview, WA--OR Urbanized Area",18889.06099925011,"Longview, WA--OR Urbanized Area"
20630.662317553186,"Salem, OR Urbanized Area",6786.694757717414,"Dallas, OR Urban Cluster"
0,"Portland, OR--WA Urbanized Area",0,"Portland, OR--WA Urbanized Area"
93550.61705955856,"Medford, OR Urbanized Area",56430.11567685323,"Oakridge, OR Urban Cluster"
100706.25167628322,"Grants Pass, OR Urbanized Area",4921.248781075341,"Bandon, OR Urban Cluster"
100706.25167628322,"Grants Pass, OR Urbanized Area",4921.248781075341,"Bandon, OR Urban Cluster"
100606.17410233719,"Grants Pass, OR Urbanized Area",4897.892932827586,"Bandon, OR Urban Cluster"
5707.3422660293845,"Corvallis, OR Urbanized Area",5707.3422660293845,"Corvallis, OR Urbanized Area"
3269.8174238289025,"Corvallis, OR Urbanized Area",3269.8174238289025,"Corvallis, OR Urbanized Area"
3507.478539332784,"Corvallis, OR Urbanized Area",3507.478539332784,"Corvallis, OR Urbanized Area"
4308.223310051462,"Corvallis, OR Urbanized Area",4308.223310051462,"Corvallis, OR Urbanized Area"
7277.328580079876,"Corvallis, OR Urbanized Area",7277.328580079876,"Corvallis, OR Urbanized Area"
6734.473363680513,"Corvallis, OR Urbanized Area",6734.473363680513,"Corvallis, OR Urbanized Area"
193832.93993038943,"Medford, OR Urbanized Area",7604.811661748709,"Lakeview, OR Urban Cluster"
192308.74287557768,"Medford, OR Urbanized Area",6455.520556950351,"Lakeview, OR Urban Cluster"
10463.930688140264,"Medford, OR Urbanized Area",10463.930688140264,"Medford, OR Urbanized Area"
28063.888132481596,"Portland, OR--WA Urbanized Area",4.770281674825247,"Mount Hood Village, OR Urban Cluster"
1.3453300018179204,"Portland, OR--WA Urbanized Area",1.3453300018179204,"Portland, OR--WA Urbanized Area"
1501.9168943412744,"Albany, OR Urbanized Area",1501.9168943412744,"Albany, OR Urbanized Area"
37844.28839912619,"Longview, WA--OR Urbanized Area",17922.383910113615,"Astoria, OR Urban Cluster"
38469.15775209808,"Longview, WA--OR Urbanized Area",17192.457354358485,"Astoria, OR Urban Cluster"
38949.15910446874,"Longview, WA--OR Urbanized Area",16791.85175431203,"Astoria, OR Urban Cluster"
37919.01195966521,"Longview, WA--OR Urbanized Area",18046.128347523147,"Astoria, OR Urban Cluster"
38124.02893479033,"Longview, WA--OR Urbanized Area",17636.489549354228,"Astoria, OR Urban Cluster"
37467.24336666075,"Longview, WA--OR Urbanized Area",18662.030977799084,"Astoria, OR Urban Cluster"
27032.28298451953,"Eugene, OR Urbanized Area",9414.484715446772,"Sweet Home, OR Urban Cluster"
26960.46722978667,"Eugene, OR Urbanized Area",9503.442975858174,"Sweet Home, OR Urban Cluster"
26562.403406369467,"Eugene, OR Urbanized Area",9709.80694228941,"Sweet Home, OR Urban Cluster"
127781.0449242795,"Bend, OR Urbanized Area",81078.08184448355,"Madras, OR Urban Cluster"
95275.50136585611,"Eugene, OR Urbanized Area",8034.288018619409,"Coos Bay, OR Urban Cluster"
65198.37754391213,"Medford, OR Urbanized Area",20842.1065529538,"Tri-City--Myrtle Creek, OR Urban Cluster"
21962.0906470412,"Portland, OR--WA Urbanized Area",21396.325354520774,"St. Helens, OR Urban Cluster"
88782.61997652202,"Eugene, OR Urbanized Area",25462.33190703238,"Roseburg, OR Urban Cluster"
36373.790438816744,"Longview, WA--OR Urbanized Area",36373.790438816744,"Longview, WA--OR Urbanized Area"
71824.02415723822,"Grants Pass, OR Urbanized Area",2401.0501132567683,"Brookings, OR Urban Cluster"
72161.83363439114,"Grants Pass, OR Urbanized Area",2488.9366671876014,"Brookings, OR Urban Cluster"
71976.12449892437,"Grants Pass, OR Urbanized Area",2728.5187392392077,"Brookings, OR Urban Cluster"
63729.233241001435,"Corvallis, OR Urbanized Area",129.46966843319277,"Lincoln City, OR Urban Cluster"
63584.061991997834,"Corvallis, OR Urbanized Area",0,"Lincoln City, OR Urban Cluster"
63503.58918632256,"Corvallis, OR Urbanized Area",19.611888264841376,"Lincoln City, OR Urban Cluster"
53332.743959447784,"Portland, OR--WA Urbanized Area",25123.120378233,"Seaside, OR Urban Cluster"
53139.476507679334,"Portland, OR--WA Urbanized Area",25387.383695204222,"Seaside, OR Urban Cluster"
53242.28592582125,"Portland, OR--WA Urbanized Area",25255.390082041453,"Seaside, OR Urban Cluster"
53529.71335343581,"Portland, OR--WA Urbanized Area",24884.698666503566,"Seaside, OR Urban Cluster"
53223.37580439649,"Portland, OR--WA Urbanized Area",25283.825846232474,"Seaside, OR Urban Cluster"
0,"Portland, OR--WA Urbanized Area",0,"Portland, OR--WA Urbanized Area"
0,"Portland, OR--WA Urbanized Area",0,"Portland, OR--WA Urbanized Area"
0,"Portland, OR--WA Urbanized Area",0,"Portland, OR--WA Urbanized Area"
74164.32807431566,"Longview, WA--OR Urbanized Area",4127.655786068046,"Seaside, OR Urban Cluster"
74503.06651078063,"Longview, WA--OR Urbanized Area",4270.081934062602,"Seaside, OR Urban Cluster"
74760.18229684475,"Longview, WA--OR Urbanized Area",3963.9399943840103,"Seaside, OR Urban Cluster"
74738.08462037046,"Longview, WA--OR Urbanized Area",3962.954686443933,"Seaside, OR Urban Cluster"
74739.93789540324,"Longview, WA--OR Urbanized Area",3964.8946446377486,"Seaside, OR Urban Cluster"
23051.305223933738,"Corvallis, OR Urbanized Area",23051.305223933738,"Corvallis, OR Urbanized Area"
19527.741981065086,"Corvallis, OR Urbanized Area",19527.741981065086,"Corvallis, OR Urbanized Area"
22776.880626139482,"Corvallis, OR Urbanized Area",22776.880626139482,"Corvallis, OR Urbanized Area"
22347.95117259208,"Corvallis, OR Urbanized Area",21510.336249567004,"Toledo, OR Urban Cluster"
20548.640627713357,"Corvallis, OR Urbanized Area",20548.640627713357,"Corvallis, OR Urbanized Area"
22467.150853597414,"Corvallis, OR Urbanized Area",22467.150853597414,"Corvallis, OR Urbanized Area"
20071.702873020382,"Corvallis, OR Urbanized Area",20071.702873020382,"Corvallis, OR Urbanized Area"
21311.363269443205,"Corvallis, OR Urbanized Area",21311.363269443205,"Corvallis, OR Urbanized Area"
21280.975649183543,"Corvallis, OR Urbanized Area",21280.975649183543,"Corvallis, OR Urbanized Area"
22722.148167911673,"Corvallis, OR Urbanized Area",21063.485052040895,"Toledo, OR Urban Cluster"
23057.73510013081,"Corvallis, OR Urbanized Area",22706.927851076653,"Toledo, OR Urban Cluster"
22383.297064849445,"Corvallis, OR Urbanized Area",21612.87949507588,"Toledo, OR Urban Cluster"
61214.17198894464,"Eugene, OR Urbanized Area",18247.26805870167,"Reedsport, OR Urban Cluster"
103812.46910114652,"Kennewick--Pasco, WA Urbanized Area",56620.14618512159,"Pendleton, OR Urban Cluster"
103848.9167516169,"Kennewick--Pasco, WA Urbanized Area",56649.60972029341,"Pendleton, OR Urban Cluster"
103782.80957442497,"Kennewick--Pasco, WA Urbanized Area",56579.2866524996,"Pendleton, OR Urban Cluster"
9928.423387203064,"Corvallis, OR Urbanized Area",9928.423387203064,"Corvallis, OR Urbanized Area"
45581.94128444948,"Eugene, OR Urbanized Area",18285.953391744784,"Sutherlin, OR Urban Cluster"
79772.1106835719,"Eugene, OR Urbanized Area",13491.005939750801,"Sutherlin, OR Urban Cluster"
79721.80778692577,"Eugene, OR Urbanized Area",13550.467182328515,"Sutherlin, OR Urban Cluster"
76323.33061091974,"Eugene, OR Urbanized Area",10410.849753148423,"Florence, OR Urban Cluster"
76296.06969640036,"Eugene, OR Urbanized Area",10375.66000162351,"Florence, OR Urban Cluster"
73955.78850148503,"Grants Pass, OR Urbanized Area",21950.515730501702,"Coquille, OR Urban Cluster"
73648.66758531323,"Grants Pass, OR Urbanized Area",21988.179452978053,"Coquille, OR Urban Cluster"
73322.8969315442,"Grants Pass, OR Urbanized Area",22219.129550208534,"Coquille, OR Urban Cluster"
73727.67913530978,"Grants Pass, OR Urbanized Area",21916.53562817951,"Coquille, OR Urban Cluster"
17803.619022275558,"Corvallis, OR Urbanized Area",17803.619022275558,"Corvallis, OR Urbanized Area"
17651.65241456519,"Corvallis, OR Urbanized Area",17651.65241456519,"Corvallis, OR Urbanized Area"
70686.09996464016,"Longview, WA--OR Urbanized Area",2.5166344239995277,"Seaside, OR Urban Cluster"
46291.01910202964,"Corvallis, OR Urbanized Area",4099.790505003476,"Newport, OR Urban Cluster"
79715.58279999821,"Grants Pass, OR Urbanized Area",0,"Gold Beach, OR Urban Cluster"
54224.992383595054,"Eugene, OR Urbanized Area",33134.47964039622,"Sutherlin, OR Urban Cluster"
54423.840431439465,"Eugene, OR Urbanized Area",33068.862164664526,"Sutherlin, OR Urban Cluster"
46980.1553571156,"Portland, OR--WA Urbanized Area",15452.115098168522,"Hood River, OR--WA Urban Cluster"
45781.37228280444,"Portland, OR--WA Urbanized Area",16554.26072064505,"Hood River, OR--WA Urban Cluster"
45141.52847582593,"Portland, OR--WA Urbanized Area",17382.93049100249,"Hood River, OR--WA Urban Cluster"
45544.80475245863,"Portland, OR--WA Urbanized Area",16406.34778394005,"Hood River, OR--WA Urban Cluster"
47542.82597110564,"Eugene, OR Urbanized Area",43441.50988893097,"Sweet Home, OR Urban Cluster"
47544.91177812754,"Eugene, OR Urbanized Area",43441.88380007567,"Sweet Home, OR Urban Cluster"
47545.111676600856,"Eugene, OR Urbanized Area",43441.91492906116,"Sweet Home, OR Urban Cluster"
79315.51263856023,"Grants Pass, OR Urbanized Area",32.34281929115854,"Gold Beach, OR Urban Cluster"
102723.4546747772,"Kennewick--Pasco, WA Urbanized Area",55460.06718388988,"Pendleton, OR Urban Cluster"
