invent_id,blm,pv,stf,usfs,lg,br,pvi,pvn,bia,stp,water,und,st,fws,coe,stl,pvu,stw,bpa,dod,gsa,nps,tot,blm_prop,pv_prop,stf_prop,usfs_prop,lg_prop,br_prop,pvi_prop,pvn_prop,bia_prop,stp_prop,water_prop,und_prop,st_prop,fws_prop,coe_prop,stl_prop,pvu_prop,stw_prop,bpa_prop,dod_prop,gsa_prop,nps_prop,tot_prop
8216,0,0,0,0,0,0,0,477165.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477165.988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8218,20940.285,764250.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.1730000001,0.02666902751847415,0.9733309724815258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8219,0,383683.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383683.671,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8229,0,31767.438,0,0,0,0,0,0,0,0,0,5209.043,0,0,0,0,0,0,0,0,0,0,36976.481,0,0.8591255073731867,0,0,0,0,0,0,0,0,0,0.14087449262681323,0,0,0,0,0,0,0,0,0,0,1
8235,0,0,0,0,0,0,0,28825.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28825.823,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8241,0,679935.6460000001,0,0,0,0,105255.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.1730000001,0,0.8659491718458225,0,0,0,0,0.13405082815417743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8242,0,29804.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29804.718,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777968.673,0,0,0,0,0,0,0,777968.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
8250,0,0,0,0,0,0,0,0,0,148538.233,0,0,0,0,0,0,0,0,0,0,0,0,148538.233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8260,0,781.355,0,4921.342000000001,0,0,1277.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6980.1990000000005,0,0.11193878569937618,0,0.705043222979746,0,0,0.1830179913208778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8261,0,32607.332,0,24958.655,0,0,0,0,0,0,0,0,0,0,0,27627.209000000003,0,0,0,0,0,0,85193.196,0,0.3827457300698051,0,0.2929653560596553,0,0,0,0,0,0,0,0,0,0,0,0.32428891387053965,0,0,0,0,0,0,1
8262,1793.536,54018.272,0,0,0,0,726.1500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56537.958,0.031722687968320326,0.9554337282573948,0,0,0,0,0.012843583774284881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8263,0,6048.3,0,0,0,0,0,112228.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118276.613,0,0.051136905653529324,0,0,0,0,0,0.9488630943464706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8265,0,92561.452,0,0,0,0,0,0,0,0,0,0,0,0,364925.334,0,0,0,0,0,0,0,457486.78599999996,0,0.20232595745399304,0,0,0,0,0,0,0,0,0,0,0,0,0.797674042546007,0,0,0,0,0,0,0,1
8266,0,179164.834,0,0,0,0,0,0,0,0,0,0,0,0,381713.554,0,0,0,0,0,0,0,560878.388,0,0.31943615199521647,0,0,0,0,0,0,0,0,0,0,0,0,0.6805638480047835,0,0,0,0,0,0,0,1
8267,0,0,0,449.167,0,0,0,0,0,0,0,0,0,0,0,1736.608,0,0,0,0,0,0,2185.775,0,0,0,0.2054955336207981,0,0,0,0,0,0,0,0,0,0,0,0.7945044663792018,0,0,0,0,0,0,1
8278,0,0,0,0,0,0,700821.495,84369.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0,0,0,0,0,0,0.8925488710250695,0.10745112897493055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8279,24494.428,0,0,0,0,0,38821.548,25763.408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89079.384,0.2749730285517017,0,0,0,0,0,0.4358084469915059,0.28921852445679236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8280,4929.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4929.594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8281,0,0,0,0,1371.604,0,0,747129.285,0,0,0,0,2494.289,0,24700.622,0,0,0,0,0,0,0,775695.8,0,0,0,0,0.0017682240899074095,0,0,0.9631730441237403,0,0,0,0,0.0032155504773907504,0,0.03184318130896158,0,0,0,0,0,0,0,1
8287,0,279218.365,0,99388.863,0,0,0,0,0,0,0,0,0,0,0,80333.662,0,0,0,0,0,0,458940.89,0,0.608397227364073,0,0.21656135935065624,0,0,0,0,0,0,0,0,0,0,0,0.17504141328527079,0,0,0,0,0,0,1
8288,441.04400000000004,91931.94099999999,0,0,0,0,6973.329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99346.314,0.004439460129341085,0.9253684137692315,0,0,0,0,0.07019212610142737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8289,0,15661.923,50213.844,34510.44,0,0,0,0,0,0,30918.738999999998,0,0,0,0,0,0,0,0,0,0,0,131304.946,0,0.11927900263558999,0.38242157306092645,0.2628266569638588,0,0,0,0,0,0,0.2354727673396248,0,0,0,0,0,0,0,0,0,0,0,1
8296,0,0,0,0,0,0,0,0,0,0,0,48569.068,0,0,450478.672,0,0,0,0,0,0,0,499047.74,0,0,0,0,0,0,0,0,0,0,0,0.09732349053419218,0,0,0.9026765094658079,0,0,0,0,0,0,0,1
8298,0,320205.847,0,0,0,0,0,0,0,0,0,0,0,0,390041.244,0,0,0,0,0,0,0,710247.091,0,0.4508372523556031,0,0,0,0,0,0,0,0,0,0,0,0,0.5491627476443969,0,0,0,0,0,0,0,1
8299,0,13756.079000000002,31865.877,16423,0,0,0,0,0,0,9421.462,0,0,0,0,0,0,0,0,0,0,0,71466.418,0,0.19248311843473112,0.4458860243982005,0.22980023988329734,0,0,0,0,0,0,0.13183061728377093,0,0,0,0,0,0,0,0,0,0,0,1
8302,0,0,0,0,0,0,0,0,0,0,0,14817.877,0,0,557392.858,0,0,0,0,0,0,0,572210.735,0,0,0,0,0,0,0,0,0,0,0,0.02589583888180637,0,0,0.9741041611181936,0,0,0,0,0,0,0,1
8306,0,0,0,0,0,0,0,0,0,0,122391.149,0,0,0,0,0,0,0,0,0,0,0,122391.149,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8307,0,0,0,0,0,0,0,0,0,0,85193.321,0,0,0,0,0,0,0,0,0,0,0,85193.321,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8309,39616.308,0,0,0,0,0,0,0,0,0,58328.243,0,0,0,0,0,0,0,0,0,0,0,97944.551,0.40447689632065387,0,0,0,0,0,0,0,0,0,0.595523103679346,0,0,0,0,0,0,0,0,0,0,0,1
8310,0,0,0,0,0,0,0,0,0,0,107296.788,0,0,0,0,0,0,0,0,0,0,0,107296.788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8311,0,0,0,0,0,0,0,0,0,0,31067.854,0,0,0,0,0,0,0,0,0,0,0,31067.854,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8314,0,5130.213,0,5672.748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10802.961,0,0.4748895233445719,0,0.5251104766554281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8315,0,120353.90699999999,0,28737.127,0,0,0,0,0,0,0,0,0,0,0,95957.944,0,0,0,0,0,0,245048.978,0,0.4911422523867861,0,0.11727095225836853,0,0,0,0,0,0,0,0,0,0,0,0.39158679535484536,0,0,0,0,0,0,1
8316,0,2596.326,8478.073,0,0,0,0,6063.9439999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17138.343,0,0.1514922416945442,0.49468452113486117,0,0,0,0,0.35382323717059455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8317,834.769,0,0,0,0,0,325.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159.771,0.719770540908507,0,0,0,0,0,0.2802294590914931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8331,20940.285,764250.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.1730000001,0.02666902751847415,0.9733309724815258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8332,0,383683.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383683.671,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8347,0,94320.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94320.336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8348,0,182947.55299999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182947.55299999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8349,0,25930.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25930.529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8350,37296.802,267736.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305032.913,0.122271402233896,0.8777285977661039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8352,0,0,0,0,0,0,0,0,0,0,14016.253,0,0,0,0,0,0,0,0,0,0,0,14016.253,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8353,0,489858.364,0,203006.123,0,0,9763.544,0,0,0,54263.849,0,0,0,0,0,0,0,0,0,0,0,756891.88,0,0.6471972773707124,0,0.2682102006431883,0,0,0.012899522716507409,0,0,0,0.07169299926959186,0,0,0,0,0,0,0,0,0,0,0,1
8354,230322.06600000002,143505.898,0,0,0,0,161730.03100000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535557.995,0.4300599900483234,0.2679558504210174,0,0,0,0,0.30198415953065927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8356,0,29901.741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29901.741,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8358,0,0,0,0,0,0,0,8319.880000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8319.880000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8368,0,29986.28,0,326272.039,0,0,0,166420.538,0,0,0,4622.263,15843.102,0,0,0,0,0,0,0,0,0,543144.222,0,0.05520868819994554,0,0.6007097669171192,0,0,0,0.30640211431725406,0,0,0,0.008510194553814108,0.029169236011867217,0,0,0,0,0,0,0,0,0,1
8369,364214.033,420977.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.46385395751258657,0.5361460424874135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8370,0,455325.81899999996,0,0,0,0,0,0,0,0,0,29066.868,0,0,0,0,0,0,0,0,0,0,484392.687,0,0.9399931733486306,0,0,0,0,0,0,0,0,0,0.060006826651369326,0,0,0,0,0,0,0,0,0,0,1
8371,0,489079.289,0,0,0,0,0,0,0,0,0,35694.062,0,0,0,0,0,0,0,0,0,0,524773.351,0,0.9319819462402541,0,0,0,0,0,0,0,0,0,0.06801805375974589,0,0,0,0,0,0,0,0,0,0,1
8373,0,517867.421,0,117761.687,0,0,69529.928,0,0,0,66166.947,0,0,0,0,0,0,0,0,0,0,0,771325.983,0,0.6713989057983024,0,0.15267434210108802,0,0,0.09014337586498755,0,0,0,0.08578337623562203,0,0,0,0,0,0,0,0,0,0,0,1
8377,0,0,0,0,0,0,203405.597,93889.629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297295.226,0,0,0,0,0,0,0.6841872294309899,0.3158127705690101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8379,0,9822.316,0,0,0,0,374096.472,0,0,291096.48099999997,0,0,0,0,0,0,0,0,0,0,0,0,675015.269,0,0.014551250099203314,0,0,0,0,0.5542044590401702,0,0,0.43124429086062643,0,0,0,0,0,0,0,0,0,0,0,0,1
8380,0,172507.076,0,0,0,0,575578.664,0,0,0,37105.434,0,0,0,0,0,0,0,0,0,0,0,785191.174,0,0.2197007323976874,0,0,0,0,0.7330427073802029,0,0,0,0.04725656022210968,0,0,0,0,0,0,0,0,0,0,0,1
8382,0,91662.27100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91662.27100000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8383,247439.451,84888.939,0,0,0,0,452862.78300000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.1730000001,0.3151327466591375,0.10811244690342436,0,0,0,0,0.57675480643743815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8384,0,269.184,0,0,0,0,0,0,0,0,0,4.263,0,0,0,0,0,0,0,0,0,0,273.447,0,0.9844101416362221,0,0,0,0,0,0,0,0,0,0.01558985836377799,0,0,0,0,0,0,0,0,0,0,1
8386,0,523549.163,0,0,0,0,935.258,0,0,0,0,0,0,3707.208,0,0,0,0,0,0,0,0,528191.629,0,0.9912106407123693,0,0,0,0,0.0017706793304745844,0,0,0,0,0,0,0.007018679957156232,0,0,0,0,0,0,0,0,1
8391,0.076,0,0,0,0,0,0,0,79393.515,0,0,0,0,0,0,0,0,0,0,0,6154.334,0,85547.925,8.883909223981761e-7,0,0,0,0,0,0,0,0.9280589213589926,0,0,0,0,0,0,0,0,0,0,0,0.07194019025008497,0,1
8392,560.952,0,0,0,0,0,0,0,0,0,0,64844.114,0,0,0,0,0,0,0,0,0,0,65405.066,0.008576583349063511,0,0,0,0,0,0,0,0,0,0,0.9914234166509365,0,0,0,0,0,0,0,0,0,0,1
8393,0,136865.245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136865.245,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8397,0,727343.7590000001,8140.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735484.1860000001,0,0.98893188031102,0.01106811968897996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8401,0,0,0,0,0,0,0,0,0,0,0,0,119968.621,0,0,0,0,0,0,0,0,0,119968.621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8404,10389.235,774801.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.013231471974278042,0.986768528025722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8405,0,785191.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8413,0,0,0,0,456.465,0,0,0,0,0,0,0,35299.79,0,0,0,0,0,0,0,0,0,35756.255,0,0,0,0,0.012766018141441267,0,0,0,0,0,0,0,0.9872339818585588,0,0,0,0,0,0,0,0,0,1
8415,0,46894.149000000005,0,24557.239,0,0,0,0,0,0,0,1268.454,0,0,0,0,0,0,0,0,0,0,72719.842,0,0.644860435752872,0,0.33769653954968715,0,0,0,0,0,0,0,0.017443024697440898,0,0,0,0,0,0,0,0,0,0,1
8417,0,493850.949,0,0,0,0,223800.785,0,0,0,56098.316999999995,0,0,0,0,0,0,0,0,0,0,0,773750.051,0,0.6382564348289782,0,0,0,0,0.2892417062987696,0,0,0,0.07250185887225227,0,0,0,0,0,0,0,0,0,0,0,1
8420,0,414249.104,0,76817.58,0,0,222425.47400000002,0,0,0,71699.013,0,0,0,0,0,0,0,0,0,0,0,785191.171,0,0.5275773840814112,0,0.09783296455329094,0,0,0.2832755667855058,0,0,0,0.091314084579792107,0,0,0,0,0,0,0,0,0,0,0,1
8422,0,211373.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211373.778,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8427,0,0,0,0,0,0,6044.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6044.053,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8429,0,0,0,0,0,0,0,0,0,0,29051.313000000002,0,0,0,0,0,0,0,0,0,0,0,29051.313000000002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8430,0,102195.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102195.216,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8431,0,0,0,0,0,0,0,0,0,0,70458.999,0,0,0,0,0,0,0,0,0,0,0,70458.999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8432,0,689880.274,0,0,0,0,0,0,0,0,0,0,95310.9,0,0,0,0,0,0,0,0,0,785191.174,0,0.8786144022551124,0,0,0,0,0,0,0,0,0,0,0.12138559774488754,0,0,0,0,0,0,0,0,0,1
8436,0,254043.038,0,0,183947.128,0,333892.566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771882.732,0,0.32912128678116354,0,0,0.2383096814763308,0,0.43256903174250566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8442,0,53374.215,153127.73,0,0,0,196268.80000000002,0,0,0,0,0,0,0,57716.809,0,0,0,0,0,0,0,460487.554,0,0.11590805123041392,0.33253391686673034,0,0,0,0.42621955424228475,0,0,0,0,0,0,0,0.12533847766057105,0,0,0,0,0,0,0,1
8443,9120.644,18417.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27537.789,0.3312046584422591,0.6687953415577409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8444,4698.231,26221.864999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30920.095999999998,0.15194749071930436,0.8480525092806956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8445,8190.184,73310.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81500.218,0.1004927864119333,0.8995072135880667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8446,0,0,0,0,0,0,0,0,0,0,0,0,22101.288,65980.67300000001,0,0,0,0,0,0,0,0,88081.96100000001,0,0,0,0,0,0,0,0,0,0,0,0,0.25091730189794476,0.7490826981020552,0,0,0,0,0,0,0,0,1
8454,0,115.046,0,0,0,0,46181.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46296.226,0,0.0024849973732200114,0,0,0,0,0.99751500262678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8455,0,0,0,0,0,0,0,23279.852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23279.852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8459,0,0,0,0,0,0,0,785191.1730000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.1730000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8460,0,0,0,0,0,0,0,0,0,0,0,50364.898,0,0,0,0,0,0,0,0,0,0,50364.898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8461,0,401513.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401513.826,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8462,99862.965,18940.652000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118803.617,0.8405717563296073,0.15942824367039266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8463,0,323552.345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323552.345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8464,0,674917.2390000001,0,0,0,0,0,0,0,0,0,0,23667.712,0,0,0,0,0,0,0,0,0,698584.9510000001,0,0.9661204954871694,0,0,0,0,0,0,0,0,0,0,0.03387950451283053,0,0,0,0,0,0,0,0,0,1
8465,25570.115,285193.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310763.839,0.0822815005834704,0.9177184994165296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8466,0,0,0,0,0,0,0,0,0,0,19484.258,0,0,0,0,0,0,0,0,0,0,0,19484.258,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8468,0,785191.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8472,0,0,0,0,47640.734000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47640.734000000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8477,0,550493.424,0,84086.152,0,0,0,0,0,0,0,0,43152.617,0,0,0,0,0,0,0,0,0,677732.193,0,0.8122580418723004,0,0.12406988021004339,0,0,0,0,0,0,0,0,0.06367207791765618,0,0,0,0,0,0,0,0,0,1
8479,0,0,0,0,0,0,0,534619.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534619.137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8483,0,321497.333,0,246758.16199999998,0,0,0,0,0,0,0,0,0,0,0,53568.762,0,0,0,0,0,0,621824.257,0,0.5170228233795002,0,0.39682942442690844,0,0,0,0,0,0,0,0,0,0,0,0.08614775219359126,0,0,0,0,0,0,1
8484,0,402420.43200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402420.43200000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8485,0,682889.0650000001,0,0,0,0,0,0,0,0,0,0,15695.886,0,0,0,0,0,0,0,0,0,698584.9510000001,0,0.9775318864548515,0,0,0,0,0,0,0,0,0,0,0.022468113545148494,0,0,0,0,0,0,0,0,0,1
8486,0,0,0,0,0,0,0,0,0,0,0,0,0,15332.501,0,0,0,0,0,0,0,0,15332.501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8495,0,0,0,0,0,0,4004.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4004.766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8500,0,195388.039,0,313833.297,0,0,0,0,0,0,0,50024.453,0,0,0,0,0,0,0,0,0,0,559245.789,0,0.349377756333897,0,0.5611723917692298,0,0,0,0,0,0,0,0.08944985189687321,0,0,0,0,0,0,0,0,0,0,1
8502,0,0,0,0,0,0,0,0,0,0,136909.907,0,0,0,0,0,0,0,0,0,0,0,136909.907,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8505,0,785191.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8507,0,0,0,0,0,0,0,0,0,675997.811,0,0,0,0,0,0,0,0,0,0,0,0,675997.811,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8508,0,53831.881,0,0,109.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53941.248,0,0.9979724792426011,0,0,0.002027520757398865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8513,0,0,0,0,0,0,0,0,30091.009,0,0,0,0,0,0,0,0,0,0,0,0,0,30091.009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8515,2087.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2087.547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8517,0,77721.633,0,0,0,0,16850.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94572.075,0,0.8218243387384702,0,0,0,0,0.1781756612615299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8518,0,157792.111,12376.999,0,49193.711,0,108454.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327817.687,0,0.481341054059722,0.03775573890862088,0,0.150064236771947,0,0.33083897025971026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8519,0,0,0,0,0,0,0,441408.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441408.858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8521,0,49445.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49445.594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8522,0,121668.32800000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121668.32800000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8523,0,58877.543999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58877.543999999994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8524,45915,263661.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309576.297,0.14831561862115045,0.8516843813788496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8525,27838.578999999998,277452.82899999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305291.40799999994,0.0911869062492581,0.908813093750742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8533,0,19665.576,0,0,0,0,0,0,0,0,0,270.98,0,0,0,0,0,0,0,0,0,0,19936.556,0,0.9864078830867278,0,0,0,0,0,0,0,0,0,0.013592116913272284,0,0,0,0,0,0,0,0,0,0,1
8534,0,0,0,0,0,0,0,0,0,0,0,0,12722.28,0,0,0,0,0,0,0,0,0,12722.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
8535,0,0,0,0,0,0,541441.069,526.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541967.986,0,0,0,0,0,0,0.9990277709871963,9.722290128037194e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
